"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Justice","Outside London","Female","Heterosexual / straight","2060","[c]","22610","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","Female","LGBO","250","[c]","22390","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","Female","Undeclared","105","[c]","23250","20600"
"New entrant CS","2021","Ministry of Justice","Outside London","Female","Unknown","1390","[c]","21900","20600"
"New entrant CS","2021","Ministry of Justice","Outside London","Male","Heterosexual / straight","1580","[c]","24370","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","Male","LGBO","125","[c]","22550","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","Male","Undeclared","65","[c]","25440","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","Male","Unknown","1070","[c]","23240","22710"
"New entrant CS","2021","Ministry of Justice","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Female","Heterosexual / straight","140","[c]","36680","36200"
"New entrant CS","2021","National Crime Agency","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Male","Heterosexual / straight","105","[c]","39670","37560"
"New entrant CS","2021","National Crime Agency","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","Female","Heterosexual / straight","285","[c]","30650","30640"
"New entrant CS","2021","National Crime Agency","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","Female","Unknown","35","[c]","32210","32770"
"New entrant CS","2021","National Crime Agency","Outside London","Male","Heterosexual / straight","270","[c]","34450","34140"
"New entrant CS","2021","National Crime Agency","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","Male","Unknown","30","[c]","35980","35280"
"New entrant CS","2021","National Crime Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Female","Heterosexual / straight","65","[c]","47730","46360"
"New entrant CS","2021","Office for Standards in Education","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Male","Heterosexual / straight","35","[c]","56610","70500"
"New entrant CS","2021","Office for Standards in Education","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Female","Heterosexual / straight","35","[c]","41480","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Male","Heterosexual / straight","65","[c]","39200","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Female","Heterosexual / straight","65","[c]","28230","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Male","Heterosexual / straight","55","[c]","32340","25600"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
