"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Analysis","Social Research","HEO","Heterosexual / straight","95","[c]","31750","32540"
"New entrant CS","2021","Analysis","Social Research","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","EO","Heterosexual / straight","50","[c]","26490","26780"
"New entrant CS","2021","Analysis","Statistics","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","HEO","Heterosexual / straight","95","[c]","32310","32540"
"New entrant CS","2021","Analysis","Statistics","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","HEO","Unknown","40","[c]","32150","31810"
"New entrant CS","2021","Analysis","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Statistics","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tax","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tax","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","EO","Heterosexual / straight","45","[c]","25680","26350"
"New entrant CS","2021","Commercial","Commercial","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","HEO","Heterosexual / straight","45","[c]","31490","31920"
"New entrant CS","2021","Commercial","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","SEO","Heterosexual / straight","70","[c]","39240","38580"
"New entrant CS","2021","Commercial","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","SEO","Unknown","45","[c]","40010","40650"
"New entrant CS","2021","Commercial","Commercial","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tax","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tax","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tax","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6","Unknown","45","[c]","89110","90500"
"New entrant CS","2021","Commercial","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","Unknown","150","[c]","80850","71000"
"New entrant CS","2021","Commercial","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Communications","EO","Heterosexual / straight","55","[c]","26310","26350"
"New entrant CS","2021","Communications","Communications","EO","LGBO","5","[c]","[c]","[c]"
