"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Commercial","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Commercial","Male","30","[c]","32720","29950"
"New entrant CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","Male","30","[c]","35510","27770"
"New entrant CS","2021","Other Cabinet Office Agencies","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Operational Delivery","Female","220","[c]","21660","20810"
"New entrant CS","2021","Scottish Government","Operational Delivery","Male","180","[c]","22260","20810"
"New entrant CS","2021","Scottish Government","Other","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Other","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Female","890","[c]","32710","30650"
"New entrant CS","2021","Scottish Government","Unknown","Male","635","[c]","32800","30160"
"New entrant CS","2021","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Operational Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Female","45","[c]","38860","31320"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Male","85","[c]","37000","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","Female","235","[c]","27580","26050"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","Male","190","[c]","28740","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","Female","35","[c]","35930","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","Male","[c]","[c]","[c]","[c]"
