"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Property","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Male","Heterosexual / straight","40","[c]","39690","40000"
"New entrant CS","2021","Property","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Female","Heterosexual / straight","35","[c]","19950","19560"
"New entrant CS","2021","Security","AA","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Male","Heterosexual / straight","115","[c]","19910","19560"
"New entrant CS","2021","Security","AA","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Male","Unknown","40","[c]","20590","19560"
"New entrant CS","2021","Security","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AO","Female","Heterosexual / straight","30","[c]","23390","20920"
"New entrant CS","2021","Security","AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AO","Female","Unknown","35","[c]","22730","20800"
"New entrant CS","2021","Security","AO","Male","Heterosexual / straight","150","[c]","28110","25540"
"New entrant CS","2021","Security","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","AO","Male","Unknown","145","[c]","28180","25540"
"New entrant CS","2021","Security","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Male","Heterosexual / straight","40","[c]","27800","25430"
"New entrant CS","2021","Security","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Female","Heterosexual / straight","210","[c]","19830","20060"
"New entrant CS","2021","Unknown","AA","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Female","Unknown","80","[c]","20420","20060"
"New entrant CS","2021","Unknown","AA","Male","Heterosexual / straight","165","[c]","19620","19560"
"New entrant CS","2021","Unknown","AA","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Male","Unknown","85","[c]","20590","20060"
"New entrant CS","2021","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AO","Female","Heterosexual / straight","2770","[c]","21660","21010"
"New entrant CS","2021","Unknown","AO","Female","LGBO","230","[c]","21610","21010"
"New entrant CS","2021","Unknown","AO","Female","Undeclared","150","[c]","21720","21010"
"New entrant CS","2021","Unknown","AO","Female","Unknown","585","[c]","21660","21010"
"New entrant CS","2021","Unknown","AO","Male","Heterosexual / straight","2235","[c]","21560","21010"
"New entrant CS","2021","Unknown","AO","Male","LGBO","240","[c]","21430","21010"
"New entrant CS","2021","Unknown","AO","Male","Undeclared","135","[c]","21460","21010"
"New entrant CS","2021","Unknown","AO","Male","Unknown","530","[c]","21660","21430"
"New entrant CS","2021","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Female","Heterosexual / straight","5590","[c]","28530","27570"
"New entrant CS","2021","Unknown","EO","Female","LGBO","465","[c]","28340","27570"
"New entrant CS","2021","Unknown","EO","Female","Undeclared","325","[c]","28690","27570"
"New entrant CS","2021","Unknown","EO","Female","Unknown","1155","[c]","28030","27570"
"New entrant CS","2021","Unknown","EO","Male","Heterosexual / straight","3395","[c]","28360","27570"
"New entrant CS","2021","Unknown","EO","Male","LGBO","485","[c]","28260","27570"
"New entrant CS","2021","Unknown","EO","Male","Undeclared","210","[c]","28320","27570"
"New entrant CS","2021","Unknown","EO","Male","Unknown","880","[c]","27640","27570"
"New entrant CS","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Female","Unknown","35","[c]","69030","66000"
"New entrant CS","2021","Unknown","G6","Male","Heterosexual / straight","45","[c]","69280","67500"
"New entrant CS","2021","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Male","Unknown","45","[c]","72020","72010"
"New entrant CS","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Female","Heterosexual / straight","140","[c]","56290","53740"
"New entrant CS","2021","Unknown","G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Female","Unknown","140","[c]","56190","56120"
"New entrant CS","2021","Unknown","G7","Male","Heterosexual / straight","160","[c]","56910","55610"
"New entrant CS","2021","Unknown","G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Male","Unknown","140","[c]","56470","57430"
"New entrant CS","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HEO","Female","Heterosexual / straight","295","[c]","32800","31990"
"New entrant CS","2021","Unknown","HEO","Female","LGBO","45","[c]","32100","31990"
"New entrant CS","2021","Unknown","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HEO","Female","Unknown","240","[c]","32800","32140"
"New entrant CS","2021","Unknown","HEO","Male","Heterosexual / straight","270","[c]","33290","33000"
"New entrant CS","2021","Unknown","HEO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HEO","Male","Unknown","215","[c]","33310","33310"
