"Status","Year","Organisation","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","North Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","North Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Surrey, East and West Sussex","Female","30","[c]","25950","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Surrey, East and West Sussex","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","West Wales and The Valleys","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","West Wales and The Valleys","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Surrey, East and West Sussex","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Surrey, East and West Sussex","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Communications","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Other","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Other","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Communications","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Human Resources","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Greater Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Other","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Other","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Policy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Policy","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","East Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","East Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Eastern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Inner London - East","Female","95","[c]","42720","35970"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Inner London - East","Male","80","[c]","50350","54700"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Inner London - West","Female","560","[c]","37430","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Inner London - West","Male","440","[c]","44350","33620"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Merseyside","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Northumberland and Tyne and Wear","Female","25","[c]","[c]","[c]"
