"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Cabinet Office","Inner London - West","110","[c]","67010","64750"
"New entrant CS","2021","40-49","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Unknown","15","[c]","51910","49700"
"New entrant CS","2021","40-49","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Inner London - East","10","[c]","56140","53920"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Devon","30","[c]","40440","37420"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","East Wales","45","[c]","34260","30950"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Greater Manchester","20","[c]","27030","24250"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Inner London - West","55","[c]","47030","42000"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","West Midlands","20","[c]","28620","28280"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Inner London - West","30","[c]","44550","36000"
"New entrant CS","2021","40-49","Department for Education","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Greater Manchester","25","[c]","39960","36500"
"New entrant CS","2021","40-49","Department for Education","Inner London - West","20","[c]","54780","53420"
"New entrant CS","2021","40-49","Department for Education","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","South Yorkshire","25","[c]","38340","36500"
"New entrant CS","2021","40-49","Department for Education","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","West Midlands","30","[c]","40320","38200"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","47570","46150"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Cumbria","10","[c]","27740","24920"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Devon","15","[c]","27880","23670"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","East Anglia","10","[c]","34050","23670"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","35820","35900"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Inner London - West","45","[c]","55310","52290"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","North Yorkshire","20","[c]","37360","35900"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","15","[c]","33300","35900"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","15","[c]","33930","27960"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Inner London - West","30","[c]","49490","38540"
"New entrant CS","2021","40-49","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Derbyshire and Nottinghamshire","15","[c]","42010","42650"
"New entrant CS","2021","40-49","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Hampshire and Isle of Wight","25","[c]","38890","37350"
"New entrant CS","2021","40-49","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Inner London - West","40","[c]","51250","44100"
"New entrant CS","2021","40-49","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","West Wales and The Valleys","60","[c]","29590","21590"
"New entrant CS","2021","40-49","Department for Transport","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Bedfordshire and Hertfordshire","80","[c]","27850","29290"
"New entrant CS","2021","40-49","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","95","[c]","27200","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Cheshire","45","[c]","25470","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Cornwall and Isles of Scilly","20","[c]","25380","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Derbyshire and Nottinghamshire","80","[c]","26360","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Devon","50","[c]","24540","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Dorset and Somerset","45","[c]","26110","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","East Anglia","105","[c]","27130","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","East Wales","50","[c]","25960","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","30","[c]","27330","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Eastern Scotland","85","[c]","25070","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Essex","85","[c]","28150","29290"
"New entrant CS","2021","40-49","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","26840","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Greater Manchester","210","[c]","30030","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Hampshire and Isle of Wight","75","[c]","26190","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","30","[c]","26560","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Highlands and Islands","15","[c]","25250","27570"
