"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","AA/AO","Female","35","[c]","21870","21010"
"New entrant CS","2021","40-49","Mixed","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","EO","Female","50","[c]","28830","27570"
"New entrant CS","2021","40-49","Mixed","EO","Male","35","[c]","27880","27570"
"New entrant CS","2021","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Female","445","[c]","20880","20600"
"New entrant CS","2021","40-49","Unknown","AA/AO","Male","445","[c]","22540","21010"
"New entrant CS","2021","40-49","Unknown","EO","Female","290","[c]","27290","27570"
"New entrant CS","2021","40-49","Unknown","EO","Male","255","[c]","26710","26250"
"New entrant CS","2021","40-49","Unknown","G6/G7","Female","180","[c]","59250","56240"
"New entrant CS","2021","40-49","Unknown","G6/G7","Male","160","[c]","61430","57430"
"New entrant CS","2021","40-49","Unknown","SCS level","Female","40","[c]","82890","74000"
"New entrant CS","2021","40-49","Unknown","SCS level","Male","55","[c]","99360","80000"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Female","260","[c]","36800","37000"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Male","215","[c]","36100","35900"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","85","[c]","24700","22640"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","AA/AO","Female","830","[c]","21240","21010"
"New entrant CS","2021","40-49","White","AA/AO","Male","645","[c]","22120","21010"
"New entrant CS","2021","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","EO","Female","1140","[c]","27670","27570"
"New entrant CS","2021","40-49","White","EO","Male","745","[c]","27710","27570"
"New entrant CS","2021","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","G6/G7","Female","295","[c]","57630","54110"
"New entrant CS","2021","40-49","White","G6/G7","Male","320","[c]","57770","54800"
"New entrant CS","2021","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","SCS level","Female","40","[c]","90000","88220"
"New entrant CS","2021","40-49","White","SCS level","Male","40","[c]","94930","92750"
"New entrant CS","2021","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","SEO/HEO","Female","580","[c]","36250","36330"
"New entrant CS","2021","40-49","White","SEO/HEO","Male","485","[c]","36870","36500"
"New entrant CS","2021","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Female","90","[c]","27880","22920"
"New entrant CS","2021","40-49","White","Unknown","Male","50","[c]","36210","27000"
"New entrant CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","AA/AO","Female","35","[c]","21040","21010"
"New entrant CS","2021","50-59","Asian","AA/AO","Male","30","[c]","22080","21010"
"New entrant CS","2021","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","EO","Female","50","[c]","28710","27570"
"New entrant CS","2021","50-59","Asian","EO","Male","55","[c]","28160","27570"
"New entrant CS","2021","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA/AO","Female","65","[c]","23050","24120"
"New entrant CS","2021","50-59","Black","AA/AO","Male","35","[c]","23610","24490"
"New entrant CS","2021","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Female","120","[c]","29570","31060"
"New entrant CS","2021","50-59","Black","EO","Male","45","[c]","28930","29290"
"New entrant CS","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO/HEO","Female","35","[c]","36340","34280"
"New entrant CS","2021","50-59","Black","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Female","40","[c]","28050","27570"
"New entrant CS","2021","50-59","Mixed","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Male","30","[c]","27680","27570"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Female","390","[c]","20520","20140"
"New entrant CS","2021","50-59","Unknown","AA/AO","Male","385","[c]","22180","20810"
"New entrant CS","2021","50-59","Unknown","EO","Female","240","[c]","27300","27570"
"New entrant CS","2021","50-59","Unknown","EO","Male","205","[c]","26980","26350"
"New entrant CS","2021","50-59","Unknown","G6/G7","Female","95","[c]","61850","58210"
"New entrant CS","2021","50-59","Unknown","G6/G7","Male","135","[c]","61620","58020"
"New entrant CS","2021","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Male","55","[c]","97440","82000"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Female","145","[c]","35330","34130"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Male","160","[c]","37330","37600"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","AA/AO","Female","850","[c]","20930","21010"
"New entrant CS","2021","50-59","White","AA/AO","Male","715","[c]","21450","21010"
"New entrant CS","2021","50-59","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","EO","Female","1085","[c]","27790","27570"
"New entrant CS","2021","50-59","White","EO","Male","760","[c]","28190","27570"
"New entrant CS","2021","50-59","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6/G7","Female","160","[c]","58310","55930"
"New entrant CS","2021","50-59","White","G6/G7","Male","255","[c]","58240","56000"
"New entrant CS","2021","50-59","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Male","40","[c]","103770","105010"
"New entrant CS","2021","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SEO/HEO","Female","355","[c]","36130","36330"
"New entrant CS","2021","50-59","White","SEO/HEO","Male","445","[c]","37380","37450"
"New entrant CS","2021","50-59","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Female","65","[c]","22380","18460"
"New entrant CS","2021","50-59","White","Unknown","Male","50","[c]","34840","31840"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
