"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","HEO","45","[c]","31770","30820"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","EO","60","[c]","28360","27760"
"New entrant CS","2021","Declared non-disabled","Analysis","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","HEO","215","[c]","33880","33210"
"New entrant CS","2021","Declared non-disabled","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","SEO","35","[c]","41970","42470"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","EO","40","[c]","24700","24000"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","HEO","115","[c]","29990","29540"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","SEO","30","[c]","38090","37280"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","SEO","30","[c]","44900","44080"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","AO","40","[c]","20860","20920"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","EO","35","[c]","25510","26350"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","HEO","30","[c]","32210","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","SEO","45","[c]","39690","38650"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","HEO","50","[c]","33300","33210"
"New entrant CS","2021","Declared non-disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","SEO","30","[c]","42370","41760"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","EO","230","[c]","25490","25560"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","HEO","80","[c]","31440","31810"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","EO","30","[c]","25460","25560"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Outside London","AO","235","[c]","20140","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","G7","95","[c]","57950","54700"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","HEO","45","[c]","34420","34550"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","SEO","70","[c]","42210","41630"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","EO","135","[c]","25650","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","G7","105","[c]","53170","52580"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","HEO","130","[c]","31200","31810"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","SEO","120","[c]","39180","38640"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","EO","30","[c]","27740","27750"
"New entrant CS","2021","Declared non-disabled","Finance","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","HEO","35","[c]","36050","33750"
"New entrant CS","2021","Declared non-disabled","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","AO","40","[c]","20790","20920"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","EO","70","[c]","23520","25000"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","HEO","65","[c]","33050","33000"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","SEO","55","[c]","38780","38630"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","AO","40","[c]","21050","21050"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","EO","40","[c]","27090","27200"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","G6","5","[c]","[c]","[c]"
