"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Intelligence Analysis","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","G7","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
