"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","EO","115","[c]","23870","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","G6/G7","100","[c]","54130","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","SCS level","20","[c]","84360","77110"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","SEO/HEO","345","[c]","33220","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","G6/G7","10","[c]","51200","48370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","30","[c]","33550","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","EO","10","[c]","25270","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","G6/G7","10","[c]","59500","58060"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","SEO/HEO","15","[c]","32200","30880"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","AA/AO","40","[c]","23550","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","15","[c]","28100","27960"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO/HEO","30","[c]","32420","29920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","10","[c]","22380","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","SEO/HEO","15","[c]","35410","35900"
"New entrant CS","2021","Department for International Trade","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","G6/G7","15","[c]","56240","56400"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","SEO/HEO","20","[c]","40220","39080"
"New entrant CS","2021","Department for International Trade","Economics","AA/AO","10","[c]","21670","21670"
"New entrant CS","2021","Department for International Trade","Economics","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","SEO/HEO","30","[c]","31090","31800"
"New entrant CS","2021","Department for International Trade","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","International Trade","AA/AO","15","[c]","18200","18200"
"New entrant CS","2021","Department for International Trade","International Trade","EO","25","[c]","25020","26250"
"New entrant CS","2021","Department for International Trade","International Trade","G6/G7","15","[c]","51400","51710"
"New entrant CS","2021","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","International Trade","SEO/HEO","85","[c]","33290","31800"
"New entrant CS","2021","Department for International Trade","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","EO","10","[c]","26560","26250"
"New entrant CS","2021","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","SEO/HEO","20","[c]","33820","31800"
"New entrant CS","2021","Department for International Trade","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Commercial","EO","10","[c]","25120","26130"
"New entrant CS","2021","Department for Transport","Commercial","G6/G7","10","[c]","59460","54110"
"New entrant CS","2021","Department for Transport","Commercial","SEO/HEO","20","[c]","36440","34710"
"New entrant CS","2021","Department for Transport","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Communications","EO","10","[c]","25120","26130"
"New entrant CS","2021","Department for Transport","Communications","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Communications","SEO/HEO","20","[c]","38410","39110"
"New entrant CS","2021","Department for Transport","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","EO","40","[c]","27540","26130"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","G6/G7","25","[c]","61760","57140"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","SEO/HEO","65","[c]","37360","36040"
"New entrant CS","2021","Department for Transport","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","SEO/HEO","35","[c]","30730","29000"
"New entrant CS","2021","Department for Transport","Finance","AA/AO","15","[c]","19610","18060"
"New entrant CS","2021","Department for Transport","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","SEO/HEO","15","[c]","37470","41650"
"New entrant CS","2021","Department for Transport","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","SEO/HEO","15","[c]","35380","34880"
"New entrant CS","2021","Department for Transport","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","SEO/HEO","10","[c]","39080","38650"
"New entrant CS","2021","Department for Transport","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Medicine","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","AA/AO","430","[c]","21620","21590"
"New entrant CS","2021","Department for Transport","Operational Delivery","EO","95","[c]","27490","26130"
"New entrant CS","2021","Department for Transport","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","SEO/HEO","35","[c]","38840","36010"
"New entrant CS","2021","Department for Transport","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","AA/AO","[c]","[c]","[c]","[c]"
