"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","London","London","170","[c]","35180","32790"
"New entrant CS","2021","Asian","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","South West (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","London","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","North East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","North West (England)","Outside London","30","[c]","24220","22850"
"New entrant CS","2021","Asian","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","Wales","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","West Midlands (England)","Outside London","40","[c]","20890","20140"
"New entrant CS","2021","Asian","Tax","Yorkshire and The Humber","Outside London","30","[c]","20690","20140"
"New entrant CS","2021","Asian","Unknown","East Midlands (England)","Outside London","155","[c]","25010","27570"
"New entrant CS","2021","Asian","Unknown","East of England","Outside London","135","[c]","27640","27570"
"New entrant CS","2021","Asian","Unknown","London","London","875","[c]","31780","31060"
"New entrant CS","2021","Asian","Unknown","North East (England)","Outside London","60","[c]","26880","21010"
"New entrant CS","2021","Asian","Unknown","North West (England)","Outside London","200","[c]","26690","27570"
"New entrant CS","2021","Asian","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Scotland","Outside London","45","[c]","29280","27570"
"New entrant CS","2021","Asian","Unknown","South East (England)","Outside London","160","[c]","27820","29290"
"New entrant CS","2021","Asian","Unknown","South West (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","35","[c]","29640","27570"
"New entrant CS","2021","Asian","Unknown","Wales","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","West Midlands (England)","Outside London","220","[c]","25370","27570"
"New entrant CS","2021","Asian","Unknown","Yorkshire and The Humber","Outside London","230","[c]","26330","27570"
"New entrant CS","2021","Asian","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
