"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","No function","G6/G7","35","[c]","57400","57000"
"New entrant CS","2021","Undeclared","No function","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","SEO/HEO","125","[c]","35000","33570"
"New entrant CS","2021","Undeclared","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","115","[c]","21530","21010"
"New entrant CS","2021","Undeclared","Unknown","EO","215","[c]","28830","27570"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","AA/AO","35","[c]","20570","19130"
"New entrant CS","2021","Unknown","Analysis","EO","50","[c]","26190","26250"
"New entrant CS","2021","Unknown","Analysis","G6/G7","55","[c]","57740","53360"
"New entrant CS","2021","Unknown","Analysis","SEO/HEO","165","[c]","33970","32790"
"New entrant CS","2021","Unknown","Commercial","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","65","[c]","77000","84000"
"New entrant CS","2021","Unknown","Commercial","SCS level","160","[c]","81760","71000"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","70","[c]","37090","37150"
"New entrant CS","2021","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","435","[c]","25740","25560"
"New entrant CS","2021","Unknown","Communications","G6/G7","35","[c]","58770","56660"
"New entrant CS","2021","Unknown","Communications","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","155","[c]","34550","31810"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","45","[c]","26350","25560"
"New entrant CS","2021","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","30","[c]","32960","31810"
"New entrant CS","2021","Unknown","Debt","AA/AO","635","[c]","20290","20140"
"New entrant CS","2021","Unknown","Debt","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","AA/AO","35","[c]","21510","21040"
"New entrant CS","2021","Unknown","Digital, Data & Technology","EO","135","[c]","26450","25560"
"New entrant CS","2021","Unknown","Digital, Data & Technology","G6/G7","165","[c]","58670","56200"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","315","[c]","36380","36030"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","40","[c]","20090","20140"
"New entrant CS","2021","Unknown","Finance","EO","35","[c]","24400","23440"
"New entrant CS","2021","Unknown","Finance","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","135","[c]","35130","32790"
"New entrant CS","2021","Unknown","Grants Management","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","35","[c]","20720","20800"
"New entrant CS","2021","Unknown","Human Resources","EO","60","[c]","25430","26300"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","65","[c]","34220","32790"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","AA/AO","140","[c]","20280","20120"
"New entrant CS","2021","Unknown","Legal","EO","50","[c]","26100","26410"
"New entrant CS","2021","Unknown","Legal","G6/G7","80","[c]","54890","55000"
"New entrant CS","2021","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","100","[c]","31770","30850"
"New entrant CS","2021","Unknown","No function","AA/AO","4495","[c]","21480","20600"
"New entrant CS","2021","Unknown","No function","EO","835","[c]","25690","25560"
"New entrant CS","2021","Unknown","No function","G6/G7","315","[c]","56150","53380"
"New entrant CS","2021","Unknown","No function","SCS level","55","[c]","101200","89500"
"New entrant CS","2021","Unknown","No function","SEO/HEO","1565","[c]","32110","30990"
"New entrant CS","2021","Unknown","No function","Unknown","395","[c]","22420","22920"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","130","[c]","20040","16780"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","55","[c]","56620","53500"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","150","[c]","36180","36030"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","30","[c]","26540","16780"
"New entrant CS","2021","Unknown","Property","AA/AO","105","[c]","21270","20880"
"New entrant CS","2021","Unknown","Property","EO","40","[c]","24890","24500"
"New entrant CS","2021","Unknown","Property","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","40","[c]","34820","32090"
"New entrant CS","2021","Unknown","Security","AA/AO","230","[c]","25600","23540"
"New entrant CS","2021","Unknown","Security","EO","40","[c]","25680","24620"
"New entrant CS","2021","Unknown","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","35","[c]","34580","33730"
"New entrant CS","2021","Unknown","Unknown","AA/AO","1245","[c]","21490","21010"
"New entrant CS","2021","Unknown","Unknown","EO","2045","[c]","27910","27570"
"New entrant CS","2021","Unknown","Unknown","G6/G7","355","[c]","59490","57430"
"New entrant CS","2021","Unknown","Unknown","SCS level","35","[c]","98140","88000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","715","[c]","36100","35050"
"New entrant CS","2021","Unknown","Unknown","Unknown","330","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","AA/AO","50","[c]","21830","21050"
"New entrant CS","2021","White","Analysis","EO","110","[c]","26210","26050"
"New entrant CS","2021","White","Analysis","G6/G7","50","[c]","59410","56590"
"New entrant CS","2021","White","Analysis","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","SEO/HEO","500","[c]","33270","32540"
"New entrant CS","2021","White","Commercial","AA/AO","45","[c]","21230","20920"
"New entrant CS","2021","White","Commercial","EO","55","[c]","25710","26350"
"New entrant CS","2021","White","Commercial","G6/G7","40","[c]","57500","55800"
"New entrant CS","2021","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","SEO/HEO","155","[c]","36810","36000"
"New entrant CS","2021","White","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","EO","275","[c]","25580","25560"
"New entrant CS","2021","White","Communications","G6/G7","35","[c]","57380","56340"
"New entrant CS","2021","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","SEO/HEO","175","[c]","34800","32780"
"New entrant CS","2021","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","EO","50","[c]","26180","25560"
"New entrant CS","2021","White","Counter Fraud","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","SEO/HEO","35","[c]","33070","32000"
"New entrant CS","2021","White","Debt","AA/AO","230","[c]","20230","20140"
"New entrant CS","2021","White","Debt","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","AA/AO","45","[c]","21520","20980"
"New entrant CS","2021","White","Digital, Data & Technology","EO","180","[c]","26100","26130"
"New entrant CS","2021","White","Digital, Data & Technology","G6/G7","225","[c]","56380","54700"
"New entrant CS","2021","White","Digital, Data & Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","SEO/HEO","380","[c]","36520","36340"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","AA/AO","50","[c]","20580","20860"
"New entrant CS","2021","White","Finance","EO","115","[c]","24500","25000"
"New entrant CS","2021","White","Finance","G6/G7","55","[c]","59190","59360"
"New entrant CS","2021","White","Finance","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","SEO/HEO","150","[c]","36440","36010"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","AA/AO","145","[c]","20760","20920"
"New entrant CS","2021","White","Human Resources","EO","120","[c]","25710","26130"
"New entrant CS","2021","White","Human Resources","G6/G7","65","[c]","57880","55500"
"New entrant CS","2021","White","Human Resources","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","SEO/HEO","190","[c]","33620","32120"
"New entrant CS","2021","White","Human Resources","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","AA/AO","190","[c]","20400","20120"
"New entrant CS","2021","White","Legal","EO","120","[c]","27230","26950"
"New entrant CS","2021","White","Legal","G6/G7","260","[c]","53510","50520"
"New entrant CS","2021","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","SEO/HEO","205","[c]","36180","38000"
"New entrant CS","2021","White","No function","AA/AO","4550","[c]","21730","20880"
"New entrant CS","2021","White","No function","EO","1860","[c]","27030","26180"
"New entrant CS","2021","White","No function","G6/G7","675","[c]","57530","54000"
"New entrant CS","2021","White","No function","SCS level","100","[c]","95710","89850"
"New entrant CS","2021","White","No function","SEO/HEO","2710","[c]","34670","33570"
"New entrant CS","2021","White","No function","Unknown","815","[c]","22870","22920"
"New entrant CS","2021","White","Project Delivery","AA/AO","45","[c]","21750","21050"
"New entrant CS","2021","White","Project Delivery","EO","260","[c]","24480","26130"
"New entrant CS","2021","White","Project Delivery","G6/G7","170","[c]","55450","54110"
"New entrant CS","2021","White","Project Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","SEO/HEO","610","[c]","36010","35000"
"New entrant CS","2021","White","Project Delivery","Unknown","110","[c]","38460","38000"
"New entrant CS","2021","White","Property","AA/AO","150","[c]","20950","20880"
"New entrant CS","2021","White","Property","EO","105","[c]","25640","26150"
"New entrant CS","2021","White","Property","G6/G7","50","[c]","54810","53500"
"New entrant CS","2021","White","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","SEO/HEO","180","[c]","34800","33300"
"New entrant CS","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","AA/AO","340","[c]","23820","20920"
"New entrant CS","2021","White","Security","EO","65","[c]","27880","26300"
"New entrant CS","2021","White","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","SEO/HEO","60","[c]","34740","33300"
"New entrant CS","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","AA/AO","4925","[c]","21230","21010"
"New entrant CS","2021","White","Unknown","EO","6985","[c]","27990","27570"
"New entrant CS","2021","White","Unknown","G6/G7","340","[c]","59010","56120"
"New entrant CS","2021","White","Unknown","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","SEO/HEO","895","[c]","35660","35050"
"New entrant CS","2021","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated functions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","",""
