"Status","Year","Age","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Undeclared","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Government Legal Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Courts and Tribunals Service","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Prison and Probation Service","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Prison and Probation Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Revenue and Customs (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Treasury (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","HM Treasury (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Defence (excl. agencies)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Defence (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Defence (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Public Health England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Public Health England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Public Health England","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Public Health England","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Advisory, Conciliation and Arbitration Service","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Advisory, Conciliation and Arbitration Service","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Animal and Plant Health Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Cabinet Office (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Cabinet Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Cabinet Office (excl. agencies)","G6/G7","35","[c]","64020","56040"
"New entrant CS","2021","30-39","Unknown","Cabinet Office (excl. agencies)","SCS level","50","[c]","72490","68000"
"New entrant CS","2021","30-39","Unknown","Cabinet Office (excl. agencies)","SEO/HEO","55","[c]","32460","32000"
"New entrant CS","2021","30-39","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Companies House","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Crown Commercial Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Crown Commercial Service","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Crown Commercial Service","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Crown Prosecution Service","AA/AO","40","[c]","20250","20120"
"New entrant CS","2021","30-39","Unknown","Crown Prosecution Service","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Crown Prosecution Service","G6/G7","70","[c]","51590","50520"
"New entrant CS","2021","30-39","Unknown","Crown Prosecution Service","SEO/HEO","45","[c]","37830","38000"
"New entrant CS","2021","30-39","Unknown","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Defence Equipment and Support","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Education (excl. agencies)","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Education (excl. agencies)","G6/G7","45","[c]","54720","53420"
"New entrant CS","2021","30-39","Unknown","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Education (excl. agencies)","SEO/HEO","75","[c]","35430","36500"
"New entrant CS","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","35","[c]","34370","33030"
"New entrant CS","2021","30-39","Unknown","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for International Trade","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for International Trade","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Transport (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","100","[c]","21600","21010"
"New entrant CS","2021","30-39","Unknown","Department for Work and Pensions (excl. agencies)","EO","365","[c]","28620","27570"
"New entrant CS","2021","30-39","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department of Health and Social Care (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","75","[c]","55330","53360"
"New entrant CS","2021","30-39","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","95","[c]","35800","36820"
"New entrant CS","2021","30-39","Unknown","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Disclosure Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Licensing Agency","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Standards Agency","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Standards Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education and Skills Funding Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education and Skills Funding Agency","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Food Standards Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Government Legal Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Government Legal Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HM Courts and Tribunals Service","AA/AO","135","[c]","19800","19060"
"New entrant CS","2021","30-39","Unknown","HM Courts and Tribunals Service","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HM Courts and Tribunals Service","SEO/HEO","35","[c]","30480","30850"
"New entrant CS","2021","30-39","Unknown","HM Land Registry","AA/AO","125","[c]","22520","22350"
