"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Statistics","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Communications","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Tax","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","45","[c]","41510","35900"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","35","[c]","35980","35000"
"New entrant CS","2021","Undeclared","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","405","[c]","29120","25230"
"New entrant CS","2021","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","190","[c]","36920","33570"
"New entrant CS","2021","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","60","[c]","33720","31370"
"New entrant CS","2021","Undeclared","No function","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","50","[c]","37080","34020"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","35","[c]","23520","20920"
"New entrant CS","2021","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","675","[c]","26860","27570"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","105","[c]","28980","28000"
"New entrant CS","2021","Unknown","Analysis","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","60","[c]","52110","53360"
"New entrant CS","2021","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","50","[c]","30170","29540"
"New entrant CS","2021","Unknown","Analysis","Operational Research","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","85","[c]","31930","29540"
"New entrant CS","2021","Unknown","Analysis","Statistics","125","[c]","32660","31920"
"New entrant CS","2021","Unknown","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Commercial","205","[c]","37460","34800"
"New entrant CS","2021","Unknown","Commercial","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","205","[c]","80690","72000"
"New entrant CS","2021","Unknown","Communications","Communications","225","[c]","36260","31560"
"New entrant CS","2021","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Tax","420","[c]","26370","25560"
"New entrant CS","2021","Unknown","Communications","Unknown","65","[c]","33290","27530"
"New entrant CS","2021","Unknown","Counter Fraud","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Legal","30","[c]","26190","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Tax","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Operational Delivery","80","[c]","21060","20140"
"New entrant CS","2021","Unknown","Debt","Tax","575","[c]","20390","20140"
"New entrant CS","2021","Unknown","Debt","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","820","[c]","38890","36030"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","80","[c]","43790","39610"
"New entrant CS","2021","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Economics","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Finance","260","[c]","34190","32790"
"New entrant CS","2021","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Human Resources","240","[c]","32250","27980"
"New entrant CS","2021","Unknown","Human Resources","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Legal","495","[c]","43610","48080"
"New entrant CS","2021","Unknown","Legal","Operational Delivery","415","[c]","21970","20140"
"New entrant CS","2021","Unknown","Legal","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Economics","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","International Trade","60","[c]","31020","31800"
"New entrant CS","2021","Unknown","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
