"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Statistics","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Statistics","EO","20","[c]","23500","23050"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Statistics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Statistics","SEO/HEO","105","[c]","32830","32540"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","G6/G7","60","[c]","79430","85000"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","SCS level","150","[c]","80850","71000"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","SEO/HEO","15","[c]","36500","36000"
"New entrant CS","2021","Commercial","Chancellor's other departments","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Commercial","SEO/HEO","10","[c]","34890","36500"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","SEO/HEO","15","[c]","36150","35900"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Commercial","G6/G7","20","[c]","52840","52980"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Commercial","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Commercial","SEO/HEO","45","[c]","36140","40650"
"New entrant CS","2021","Commercial","HM Land Registry","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Commercial","AA/AO","20","[c]","20920","20920"
"New entrant CS","2021","Commercial","Ministry of Defence","Commercial","EO","30","[c]","26150","26350"
"New entrant CS","2021","Commercial","Ministry of Defence","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Commercial","SEO/HEO","30","[c]","36320","33300"
"New entrant CS","2021","Commercial","Ministry of Defence","Commercial","Unknown","30","[c]","34330","26670"
"New entrant CS","2021","Commercial","Ministry of Defence","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Knowledge and Information Management","AA/AO","20","[c]","21620","20920"
"New entrant CS","2021","Commercial","Ministry of Defence","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Knowledge and Information Management","SEO/HEO","10","[c]","35460","35000"
"New entrant CS","2021","Commercial","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Commercial","SEO/HEO","15","[c]","42250","42630"
"New entrant CS","2021","Commercial","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Operational Delivery","SEO/HEO","10","[c]","38940","37000"
"New entrant CS","2021","Commercial","National Crime Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Commercial","EO","15","[c]","23730","22230"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Commercial","SEO/HEO","35","[c]","34060","34800"
"New entrant CS","2021","Commercial","Scottish Government","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Operational Delivery","G6/G7","15","[c]","66780","65280"
"New entrant CS","2021","Commercial","UK Export Finance","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Operational Delivery","SEO/HEO","25","[c]","43480","44080"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","AA/AO","15","[c]","22430","24490"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","EO","15","[c]","25530","27500"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","SEO/HEO","45","[c]","37680","36160"
"New entrant CS","2021","Communications","Charity Commission","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Communications","SEO/HEO","15","[c]","38380","38620"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Communications","EO","35","[c]","27540","28500"
"New entrant CS","2021","Communications","Department for Education","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Communications","SEO/HEO","20","[c]","38700","36660"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Communications","SEO/HEO","25","[c]","32940","32560"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Communications","EO","10","[c]","25120","26130"
"New entrant CS","2021","Communications","Department for Transport","Communications","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Communications","SEO/HEO","20","[c]","38410","39110"
"New entrant CS","2021","Communications","Department for Transport","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Other","SEO/HEO","[c]","[c]","[c]","[c]"
