"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","EO","35","[c]","29580","31060"
"New entrant CS","2021","Undeclared","Undeclared","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","AO","70","[c]","21220","21010"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","EO","60","[c]","26520","27570"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","EO","40","[c]","27980","29970"
"New entrant CS","2021","Undeclared","Unknown","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","HEO","75","[c]","32510","34710"
"New entrant CS","2021","Undeclared","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","EO","50","[c]","28850","30280"
"New entrant CS","2021","Undeclared","White","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","HEO","85","[c]","32730","32350"
"New entrant CS","2021","Undeclared","White","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","SEO","30","[c]","40440","40070"
"New entrant CS","2021","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","AA","50","[c]","19430","19560"
"New entrant CS","2021","Undeclared","White","Outside London","AO","250","[c]","21270","21010"
"New entrant CS","2021","Undeclared","White","Outside London","EO","285","[c]","27130","27570"
"New entrant CS","2021","Undeclared","White","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","HEO","80","[c]","30660","30650"
"New entrant CS","2021","Undeclared","White","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","SEO","50","[c]","39150","38050"
"New entrant CS","2021","Undeclared","White","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","AO","40","[c]","23520","24220"
"New entrant CS","2021","Unknown","Asian","London","EO","75","[c]","28530","27680"
"New entrant CS","2021","Unknown","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","HEO","50","[c]","34950","33570"
"New entrant CS","2021","Unknown","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","AO","85","[c]","21230","20920"
"New entrant CS","2021","Unknown","Asian","Outside London","EO","60","[c]","26390","25480"
"New entrant CS","2021","Unknown","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","HEO","45","[c]","33190","32170"
"New entrant CS","2021","Unknown","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","EO","40","[c]","29100","28500"
"New entrant CS","2021","Unknown","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","AO","35","[c]","20990","21010"
"New entrant CS","2021","Unknown","Mixed","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","G7","5","[c]","[c]","[c]"
