"Status","Year","Age","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","30","[c]","44550","36000"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education (excl. agencies)","London","15","[c]","55460","53420"
"New entrant CS","2021","40-49","Department for Education (excl. agencies)","Outside London","75","[c]","39850","36500"
"New entrant CS","2021","40-49","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","45","[c]","55920","52290"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","105","[c]","40470","35900"
"New entrant CS","2021","40-49","Department for International Trade","London","30","[c]","49490","38540"
"New entrant CS","2021","40-49","Department for International Trade","Outside London","10","[c]","50280","50520"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","London","40","[c]","51250","44100"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","Outside London","10","[c]","42030","38650"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","550","[c]","30790","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Outside London","2605","[c]","26680","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","65","[c]","31670","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","100","[c]","56050","51440"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Outside London","60","[c]","45040","49530"
"New entrant CS","2021","40-49","Disclosure Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Licensing Agency","Outside London","60","[c]","28810","21590"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Outside London","60","[c]","32840","29080"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","Outside London","20","[c]","40360","36500"
"New entrant CS","2021","40-49","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Outside London","10","[c]","41320","37350"
"New entrant CS","2021","40-49","Food Standards Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Forestry and Land Scotland","Outside London","15","[c]","32750","28120"
"New entrant CS","2021","40-49","Government Actuary's Department","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Legal Department","London","40","[c]","50290","50500"
"New entrant CS","2021","40-49","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","Outside London","10","[c]","48190","50850"
"New entrant CS","2021","40-49","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","Outside London","30","[c]","39640","39330"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","London","75","[c]","26610","22680"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Outside London","190","[c]","22420","18880"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Outside London","115","[c]","27880","22350"
"New entrant CS","2021","40-49","HM Prison and Probation Service","London","115","[c]","29410","28720"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Outside London","660","[c]","23750","22850"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","London","35","[c]","38980","36160"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Outside London","650","[c]","26790","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","London","20","[c]","40240","32320"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","London","130","[c]","47490","41950"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Outside London","205","[c]","29430","24880"
"New entrant CS","2021","40-49","Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","Outside London","30","[c]","28670","24630"
"New entrant CS","2021","40-49","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Institute for Apprenticeships and Technical Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal Aid Agency","Outside London","10","[c]","23990","19410"
"New entrant CS","2021","40-49","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Maritime and Coastguard Agency","Outside London","30","[c]","37280","36040"
"New entrant CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","London","20","[c]","50310","51230"
"New entrant CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Met Office","Outside London","25","[c]","43830","39670"
"New entrant CS","2021","40-49","Ministry of Defence (excl. agencies)","London","35","[c]","37350","40000"
"New entrant CS","2021","40-49","Ministry of Defence (excl. agencies)","Outside London","575","[c]","31900","26350"
"New entrant CS","2021","40-49","Ministry of Defence (excl. agencies)","Overseas","10","[c]","38040","33150"
"New entrant CS","2021","40-49","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","London","30","[c]","55790","53130"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","25","[c]","45060","36340"
"New entrant CS","2021","40-49","Ministry of Justice (excl. agencies)","London","75","[c]","50890","52850"
"New entrant CS","2021","40-49","Ministry of Justice (excl. agencies)","Outside London","55","[c]","39280","35290"
"New entrant CS","2021","40-49","National Crime Agency","London","40","[c]","44980","43630"
"New entrant CS","2021","40-49","National Crime Agency","Outside London","120","[c]","34640","34140"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Records of Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","15","[c]","57250","51360"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","35","[c]","60230","70500"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","20","[c]","59500","50880"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Outside London","35","[c]","35840","35940"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","Outside London","15","[c]","36690","40720"
"New entrant CS","2021","40-49","Public Health England","London","160","[c]","43220","39900"
"New entrant CS","2021","40-49","Public Health England","Outside London","220","[c]","37870","36330"
"New entrant CS","2021","40-49","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","Outside London","15","[c]","22990","21050"
"New entrant CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Courts and Tribunals Service","Outside London","20","[c]","26480","20850"
"New entrant CS","2021","40-49","Scottish Forestry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government (excl. agencies)","Outside London","160","[c]","42740","42190"
"New entrant CS","2021","40-49","Scottish Prison Service","Outside London","30","[c]","22640","20810"
"New entrant CS","2021","40-49","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Security Scotland","Outside London","95","[c]","27520","20060"
"New entrant CS","2021","40-49","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Submarine Delivery Agency","Outside London","40","[c]","47100","45000"
"New entrant CS","2021","40-49","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","London","15","[c]","40730","39000"
"New entrant CS","2021","40-49","Transport Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","London","20","[c]","44910","43000"
"New entrant CS","2021","40-49","UK Hydrographic Office","Outside London","10","[c]","42560","35340"
"New entrant CS","2021","40-49","UK Intellectual Property Office","Outside London","30","[c]","32450","30170"
"New entrant CS","2021","40-49","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","30","[c]","45620","39030"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","105","[c]","35510","36030"
"New entrant CS","2021","40-49","Valuation Office Agency","Outside London","25","[c]","25340","20880"
"New entrant CS","2021","40-49","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
