"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Female","85","[c]","20140","18880"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Male","65","[c]","22770","18880"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","40","[c]","21650","18880"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Female","175","[c]","21930","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Male","145","[c]","22730","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","East of England","Female","210","[c]","23160","22920"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","East of England","Male","200","[c]","24810","25380"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","London","Female","225","[c]","27080","26810"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","London","Male","155","[c]","28640","28720"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","North East (England)","Female","95","[c]","22040","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","North East (England)","Male","60","[c]","23210","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","North West (England)","Female","140","[c]","22500","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","North West (England)","Male","120","[c]","23770","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","South East (England)","Female","300","[c]","23850","22920"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","South East (England)","Male","265","[c]","25810","25850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","South West (England)","Female","140","[c]","22000","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","South West (England)","Male","135","[c]","23730","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Wales","Female","85","[c]","22040","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Wales","Male","75","[c]","22810","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Female","220","[c]","22610","22920"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Male","145","[c]","23670","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Female","160","[c]","22600","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Male","100","[c]","22730","22850"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","45","[c]","31460","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","55","[c]","30080","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Female","60","[c]","34840","36160"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Male","60","[c]","32720","36160"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Female","190","[c]","23910","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Male","165","[c]","24910","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Female","140","[c]","25840","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Male","135","[c]","26000","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","40","[c]","21440","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","40","[c]","21570","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Female","115","[c]","22820","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Male","105","[c]","22270","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Male","20","[c]","[c]","[c]"
