"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Security","AO","Heterosexual / straight","145","[c]","26900","24540"
"New entrant CS","2021","Declared non-disabled","Security","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Heterosexual / straight","50","[c]","26500","24620"
"New entrant CS","2021","Declared non-disabled","Security","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","Heterosexual / straight","290","[c]","19690","20060"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","Heterosexual / straight","4230","[c]","21630","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","LGBO","345","[c]","21570","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","Undeclared","190","[c]","21570","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","7375","[c]","28500","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","LGBO","645","[c]","28320","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Undeclared","335","[c]","28530","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","Heterosexual / straight","50","[c]","71040","68210"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","Heterosexual / straight","215","[c]","56860","55000"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","Heterosexual / straight","445","[c]","33080","33000"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","LGBO","40","[c]","31900","31990"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","Heterosexual / straight","280","[c]","40080","39670"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
