"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Science and Engineering","Male","35","[c]","16910","16780"
"New entrant CS","2021","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Tax","Female","35","[c]","20280","20140"
"New entrant CS","2021","16-19","Unknown","Tax","Male","40","[c]","20280","20140"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Delivery","Female","230","[c]","23910","22920"
"New entrant CS","2021","20-29","Declared disabled","Operational Delivery","Male","100","[c]","24310","22850"
"New entrant CS","2021","20-29","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Policy","Female","80","[c]","30830","29360"
"New entrant CS","2021","20-29","Declared disabled","Policy","Male","55","[c]","32080","32560"
"New entrant CS","2021","20-29","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Psychology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Science and Engineering","Female","40","[c]","26060","26370"
"New entrant CS","2021","20-29","Declared disabled","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Tax","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Tax","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Female","450","[c]","26850","27570"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Male","290","[c]","25550","27570"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Commercial","Female","40","[c]","27590","26670"
"New entrant CS","2021","20-29","Declared non-disabled","Commercial","Male","30","[c]","27460","26360"
"New entrant CS","2021","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Communications","Female","50","[c]","30450","29360"
"New entrant CS","2021","20-29","Declared non-disabled","Communications","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","Female","70","[c]","31720","30000"
"New entrant CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","Male","130","[c]","30210","26350"
"New entrant CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Economics","Female","75","[c]","31080","31800"
"New entrant CS","2021","20-29","Declared non-disabled","Economics","Male","140","[c]","31800","31800"
"New entrant CS","2021","20-29","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Finance","Female","70","[c]","29000","26350"
"New entrant CS","2021","20-29","Declared non-disabled","Finance","Male","45","[c]","32210","26750"
"New entrant CS","2021","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Human Resources","Female","85","[c]","26370","26180"
"New entrant CS","2021","20-29","Declared non-disabled","Human Resources","Male","35","[c]","27740","26180"
"New entrant CS","2021","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","International Trade","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Knowledge and Information Management","Female","35","[c]","26090","26090"
"New entrant CS","2021","20-29","Declared non-disabled","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Legal","Female","110","[c]","35180","33550"
"New entrant CS","2021","20-29","Declared non-disabled","Legal","Male","55","[c]","34070","30850"
"New entrant CS","2021","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicine","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicine","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Delivery","Female","1950","[c]","23750","22850"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Delivery","Male","1115","[c]","24240","22850"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Research","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Research","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Other","Female","225","[c]","24440","23450"
"New entrant CS","2021","20-29","Declared non-disabled","Other","Male","165","[c]","25400","23450"
"New entrant CS","2021","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Policy","Female","475","[c]","32730","32560"
"New entrant CS","2021","20-29","Declared non-disabled","Policy","Male","390","[c]","33510","32790"
"New entrant CS","2021","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Project Delivery","Female","115","[c]","31700","32270"
"New entrant CS","2021","20-29","Declared non-disabled","Project Delivery","Male","90","[c]","31870","32060"
"New entrant CS","2021","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
