"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SEO/HEO","Female","50","[c]","33490","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SEO/HEO","Male","60","[c]","32580","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","AA/AO","Female","110","[c]","20170","21590"
"New entrant CS","2021","Declared non-disabled","Department for Transport","AA/AO","Male","85","[c]","21880","21590"
"New entrant CS","2021","Declared non-disabled","Department for Transport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","EO","Female","75","[c]","26880","26130"
"New entrant CS","2021","Declared non-disabled","Department for Transport","EO","Male","80","[c]","26930","26130"
"New entrant CS","2021","Declared non-disabled","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","G6/G7","Male","45","[c]","59650","55000"
"New entrant CS","2021","Declared non-disabled","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SEO/HEO","Female","115","[c]","35430","34710"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SEO/HEO","Male","160","[c]","36440","34710"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","AA/AO","Female","2290","[c]","21720","21010"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","AA/AO","Male","1960","[c]","21570","21010"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","EO","Female","4890","[c]","28610","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","EO","Male","3020","[c]","28530","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","G6/G7","Female","40","[c]","55140","53180"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","G6/G7","Male","85","[c]","58290","56500"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SEO/HEO","Female","165","[c]","35100","35000"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SEO/HEO","Male","165","[c]","36170","35000"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","AA/AO","Female","255","[c]","20620","19630"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","AA/AO","Male","90","[c]","20450","19630"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","EO","Female","225","[c]","25280","25010"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","EO","Male","80","[c]","25680","26880"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","G6/G7","Female","120","[c]","56480","52640"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","G6/G7","Male","80","[c]","56800","53100"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SCS level","Male","30","[c]","90730","83180"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SEO/HEO","Female","600","[c]","34830","33780"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SEO/HEO","Male","205","[c]","35200","34720"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","AA/AO","Female","495","[c]","20350","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","AA/AO","Male","410","[c]","20370","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","EO","Female","175","[c]","25690","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","EO","Male","225","[c]","25680","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SEO/HEO","Female","155","[c]","33870","31810"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SEO/HEO","Male","165","[c]","33850","31810"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","EO","Female","40","[c]","25500","24300"
"New entrant CS","2021","Declared non-disabled","HM Treasury","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
