"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Female","110","[c]","28940","29290"
"New entrant CS","2021","Other ethnicity","Unknown","Male","75","[c]","29300","28430"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Male","30","[c]","40550","34940"
"New entrant CS","2021","Undeclared","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Female","135","[c]","28100","26410"
"New entrant CS","2021","Undeclared","Operational Delivery","Male","135","[c]","30200","24570"
"New entrant CS","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Male","35","[c]","37450","33570"
"New entrant CS","2021","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","165","[c]","28650","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","200","[c]","28040","27570"
"New entrant CS","2021","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","80","[c]","40220","39890"
"New entrant CS","2021","Unknown","Commercial","Male","60","[c]","39500","34710"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","120","[c]","34480","29450"
"New entrant CS","2021","Unknown","Communications","Male","70","[c]","39710","35900"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Female","220","[c]","39770","35050"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Male","455","[c]","41740","38450"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Female","50","[c]","31700","32540"
"New entrant CS","2021","Unknown","Economics","Male","95","[c]","32080","32390"
"New entrant CS","2021","Unknown","Finance","Female","115","[c]","35140","32790"
"New entrant CS","2021","Unknown","Finance","Male","105","[c]","33210","31810"
"New entrant CS","2021","Unknown","Human Resources","Female","120","[c]","32990","27270"
"New entrant CS","2021","Unknown","Human Resources","Male","50","[c]","35180","31920"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Female","30","[c]","47150","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","Male","50","[c]","40880","33400"
"New entrant CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","140","[c]","38630","32900"
"New entrant CS","2021","Unknown","Legal","Male","80","[c]","37760","30850"
"New entrant CS","2021","Unknown","Medicine","Female","65","[c]","43160","33780"
"New entrant CS","2021","Unknown","Medicine","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Female","3180","[c]","23520","21590"
"New entrant CS","2021","Unknown","Operational Delivery","Male","2695","[c]","24490","22850"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","215","[c]","30110","28650"
"New entrant CS","2021","Unknown","Other","Male","225","[c]","30940","26300"
"New entrant CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","645","[c]","37600","32940"
"New entrant CS","2021","Unknown","Policy","Male","485","[c]","40820","34710"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","125","[c]","36960","34800"
"New entrant CS","2021","Unknown","Project Delivery","Male","135","[c]","38670","35900"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","40","[c]","29970","26720"
"New entrant CS","2021","Unknown","Property","Male","75","[c]","35810","27880"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","40","[c]","27540","25850"
"New entrant CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","35","[c]","37760","29240"
"New entrant CS","2021","Unknown","Science and Engineering","Male","125","[c]","26100","20590"
"New entrant CS","2021","Unknown","Security","Female","55","[c]","29390","24620"
"New entrant CS","2021","Unknown","Security","Male","205","[c]","29150","25540"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","30","[c]","35680","33800"
"New entrant CS","2021","Unknown","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","35","[c]","32120","30270"
"New entrant CS","2021","Unknown","Statistics","Male","50","[c]","31770","30100"
"New entrant CS","2021","Unknown","Statistics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","1020","[c]","22020","20140"
"New entrant CS","2021","Unknown","Tax","Male","1060","[c]","22550","20140"
"New entrant CS","2021","Unknown","Unknown","Female","2480","[c]","31850","28000"
"New entrant CS","2021","Unknown","Unknown","Male","1785","[c]","34480","28000"
"New entrant CS","2021","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","135","[c]","34110","33000"
"New entrant CS","2021","White","Commercial","Male","130","[c]","36020","34350"
"New entrant CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","130","[c]","35030","31560"
"New entrant CS","2021","White","Communications","Male","90","[c]","37050","32560"
"New entrant CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Female","310","[c]","38740","35900"
"New entrant CS","2021","White","Digital, Data and Technology","Male","520","[c]","41120","38160"
"New entrant CS","2021","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Female","90","[c]","31710","31800"
"New entrant CS","2021","White","Economics","Male","140","[c]","33300","32540"
"New entrant CS","2021","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","205","[c]","33860","28840"
"New entrant CS","2021","White","Finance","Male","150","[c]","39580","35030"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","305","[c]","33060","28980"
"New entrant CS","2021","White","Human Resources","Male","125","[c]","34700","28840"
"New entrant CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Female","50","[c]","61140","67500"
"New entrant CS","2021","White","Inspector of Education and Training","Male","30","[c]","68060","75500"
"New entrant CS","2021","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Male","40","[c]","33630","28700"
"New entrant CS","2021","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Female","30","[c]","38250","32330"
"New entrant CS","2021","White","International Trade","Male","35","[c]","36270","31800"
"New entrant CS","2021","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Female","60","[c]","28840","26880"
"New entrant CS","2021","White","Knowledge and Information Management","Male","55","[c]","33190","31800"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
