"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Outside London","AO","55","[c]","21590","22350"
"New entrant CS","2021","Coventry","Outside London","EO","150","[c]","26860","27570"
"New entrant CS","2021","Coventry","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Outside London","G7","30","[c]","50140","49860"
"New entrant CS","2021","Coventry","Outside London","HEO","40","[c]","30450","29440"
"New entrant CS","2021","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Outside London","SEO","50","[c]","37730","36570"
"New entrant CS","2021","Coventry","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","London","AA","15","[c]","20800","22210"
"New entrant CS","2021","Croydon","London","AO","195","[c]","23960","24120"
"New entrant CS","2021","Croydon","London","EO","210","[c]","29690","29570"
"New entrant CS","2021","Croydon","London","G6","25","[c]","73070","71290"
"New entrant CS","2021","Croydon","London","G7","70","[c]","58830","57430"
"New entrant CS","2021","Croydon","London","HEO","160","[c]","34340","35050"
"New entrant CS","2021","Croydon","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","London","SEO","65","[c]","43330","41970"
"New entrant CS","2021","Croydon","London","Unknown","15","[c]","23930","24580"
"New entrant CS","2021","Darlington","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Outside London","EO","30","[c]","25480","25000"
"New entrant CS","2021","Darlington","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Outside London","Unknown","10","[c]","25240","22920"
"New entrant CS","2021","Derby","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Outside London","AO","45","[c]","21660","21010"
"New entrant CS","2021","Derby","Outside London","EO","70","[c]","27550","27570"
"New entrant CS","2021","Derby","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Outside London","Unknown","20","[c]","28130","22920"
"New entrant CS","2021","Devon CC","Outside London","AA","50","[c]","19190","19560"
"New entrant CS","2021","Devon CC","Outside London","AO","330","[c]","21710","21010"
"New entrant CS","2021","Devon CC","Outside London","EO","185","[c]","26650","27570"
"New entrant CS","2021","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Outside London","G7","20","[c]","48460","49170"
"New entrant CS","2021","Devon CC","Outside London","HEO","50","[c]","32130","32060"
"New entrant CS","2021","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Outside London","SEO","35","[c]","38370","37420"
"New entrant CS","2021","Devon CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Outside London","AA","15","[c]","19620","19560"
"New entrant CS","2021","Dorset CC","Outside London","AO","115","[c]","22570","22350"
"New entrant CS","2021","Dorset CC","Outside London","EO","35","[c]","27080","27570"
"New entrant CS","2021","Dorset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Outside London","HEO","15","[c]","30800","29270"
"New entrant CS","2021","Dorset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Outside London","AO","45","[c]","20880","21010"
"New entrant CS","2021","Dudley","Outside London","EO","60","[c]","27570","27570"
"New entrant CS","2021","Dudley","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Outside London","AO","25","[c]","21780","20810"
"New entrant CS","2021","Dumfries and Galloway","Outside London","EO","20","[c]","27300","27570"
"New entrant CS","2021","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Outside London","AA","55","[c]","20390","20600"
"New entrant CS","2021","Durham CC","Outside London","AO","285","[c]","21700","21010"
"New entrant CS","2021","Durham CC","Outside London","EO","30","[c]","25730","24620"
"New entrant CS","2021","Durham CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Outside London","SEO","10","[c]","40960","39680"
"New entrant CS","2021","Durham CC","Outside London","Unknown","10","[c]","24990","22920"
"New entrant CS","2021","Ealing","London","AO","15","[c]","25350","25110"
"New entrant CS","2021","Ealing","London","EO","140","[c]","31040","31060"
"New entrant CS","2021","Ealing","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","AO","15","[c]","20960","21010"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","EO","45","[c]","23350","26160"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Outside London","AO","30","[c]","21040","21050"
"New entrant CS","2021","East Cumbria","Outside London","EO","10","[c]","25900","26350"
"New entrant CS","2021","East Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Outside London","EO","45","[c]","27570","27570"
"New entrant CS","2021","East Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","35","[c]","19500","19560"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","55","[c]","23990","23540"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","35","[c]","27370","27570"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Outside London","AO","200","[c]","22730","23520"
"New entrant CS","2021","East Kent","Outside London","EO","270","[c]","27720","29290"
"New entrant CS","2021","East Kent","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Outside London","Unknown","15","[c]","22630","24020"
"New entrant CS","2021","East Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Outside London","EO","25","[c]","26890","27570"
"New entrant CS","2021","East Lancashire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Outside London","EO","10","[c]","27570","27570"
"New entrant CS","2021","East Merseyside","Outside London","AO","25","[c]","20890","21010"
"New entrant CS","2021","East Merseyside","Outside London","EO","100","[c]","27570","27570"
"New entrant CS","2021","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Outside London","AA","45","[c]","20290","20600"
"New entrant CS","2021","East Riding of Yorkshire","Outside London","AO","75","[c]","22840","22850"
"New entrant CS","2021","East Riding of Yorkshire","Outside London","EO","50","[c]","26750","27570"
"New entrant CS","2021","East Riding of Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Outside London","AA","20","[c]","23060","24220"
"New entrant CS","2021","East Surrey","Outside London","AO","70","[c]","28640","30720"
"New entrant CS","2021","East Surrey","Outside London","EO","55","[c]","29170","29290"
"New entrant CS","2021","East Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Outside London","AA","20","[c]","19910","20600"
"New entrant CS","2021","East Sussex CC","Outside London","AO","195","[c]","22160","21010"
"New entrant CS","2021","East Sussex CC","Outside London","EO","115","[c]","27280","27570"
"New entrant CS","2021","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","London","AO","15","[c]","24780","25110"
"New entrant CS","2021","Enfield","London","EO","110","[c]","31060","31060"
"New entrant CS","2021","Enfield","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Outside London","AO","35","[c]","23790","24180"
"New entrant CS","2021","Essex Haven Gateway","Outside London","EO","70","[c]","28330","29290"
"New entrant CS","2021","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Outside London","AO","50","[c]","23820","24180"
"New entrant CS","2021","Essex Thames Gateway","Outside London","EO","80","[c]","29210","29290"
"New entrant CS","2021","Essex Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Outside London","Unknown","30","[c]","21370","22920"
"New entrant CS","2021","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Outside London","AO","130","[c]","21020","21010"
"New entrant CS","2021","Falkirk","Outside London","EO","15","[c]","27430","27570"
"New entrant CS","2021","Falkirk","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Outside London","AA","25","[c]","19850","20600"
"New entrant CS","2021","Flintshire and Wrexham","Outside London","AO","140","[c]","22190","22850"
"New entrant CS","2021","Flintshire and Wrexham","Outside London","EO","10","[c]","28430","27570"
"New entrant CS","2021","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Glasgow City","Outside London","AA","255","[c]","20080","20060"
"New entrant CS","2021","Glasgow City","Outside London","AO","275","[c]","20750","21010"
"New entrant CS","2021","Glasgow City","Outside London","EO","335","[c]","25850","26160"
"New entrant CS","2021","Glasgow City","Outside London","G6","15","[c]","67860","66290"
"New entrant CS","2021","Glasgow City","Outside London","G7","65","[c]","52650","52090"
"New entrant CS","2021","Glasgow City","Outside London","HEO","140","[c]","31100","30650"
"New entrant CS","2021","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Glasgow City","Outside London","SEO","100","[c]","39450","38540"
"New entrant CS","2021","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
