"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Undeclared","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Public Health England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Public Health England","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Public Health England","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Public Health England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Public Health England","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Public Health England","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Animal and Plant Health Agency","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Animal and Plant Health Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","AO","50","[c]","20920","20800"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","EO","50","[c]","26560","27500"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","HEO","550","[c]","28410","28000"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Companies House","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Companies House","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Companies House","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Companies House","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Companies House","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Criminal Injuries Compensation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Commercial Service","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Commercial Service","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Commercial Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Prosecution Service","AO","225","[c]","20390","20120"
"New entrant CS","2021","20-29","Unknown","Crown Prosecution Service","EO","60","[c]","26480","26970"
"New entrant CS","2021","20-29","Unknown","Crown Prosecution Service","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Prosecution Service","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Equipment and Support","EO","55","[c]","20040","19040"
"New entrant CS","2021","20-29","Unknown","Defence Equipment and Support","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","85","[c]","34010","33570"
"New entrant CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","EO","140","[c]","26390","25000"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","HEO","90","[c]","31890","32870"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","50","[c]","21260","18200"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","45","[c]","32340","32560"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for International Trade","AO","45","[c]","18650","18200"
"New entrant CS","2021","20-29","Unknown","Department for International Trade","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for International Trade","HEO","40","[c]","31960","31800"
"New entrant CS","2021","20-29","Unknown","Department for International Trade","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Transport (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","AO","210","[c]","21510","21010"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","EO","440","[c]","28970","27570"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","EO","160","[c]","26550","27270"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","G7","30","[c]","53270","53360"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","HEO","280","[c]","31900","32790"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","SEO","50","[c]","40120","40650"
"New entrant CS","2021","20-29","Unknown","Disclosure Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Disclosure Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Licensing Agency","AA","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Licensing Agency","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Standards Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Standards Agency","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Standards Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
