"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Communications","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","London","Male","30","[c]","29710","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","London","Female","115","[c]","32790","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","London","Male","130","[c]","33880","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Tax","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Tax","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Communications","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","London","Female","35","[c]","49410","46030"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","London","Male","70","[c]","54460","52050"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","North West (England)","Male","35","[c]","46670","43640"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Economics","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Economics","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","East of England","Female","40","[c]","22140","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","East of England","Male","55","[c]","23240","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","London","Female","90","[c]","29410","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","London","Male","90","[c]","31100","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","North East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","North East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","North West (England)","Female","85","[c]","22480","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","North West (England)","Male","105","[c]","23620","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Northern Ireland","Male","35","[c]","24550","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Scotland","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","South East (England)","Female","85","[c]","24720","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","South East (England)","Male","155","[c]","25230","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Yorkshire and The Humber","Female","110","[c]","23120","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Yorkshire and The Humber","Male","115","[c]","23460","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
