"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AA/AO","Female","30","[c]","20750","20260"
"New entrant CS","2021","Undeclared","Undeclared","AA/AO","Male","55","[c]","21970","21010"
"New entrant CS","2021","Undeclared","Undeclared","EO","Female","45","[c]","28330","27570"
"New entrant CS","2021","Undeclared","Undeclared","EO","Male","55","[c]","27130","27570"
"New entrant CS","2021","Undeclared","Undeclared","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","G6/G7","Male","35","[c]","59040","57000"
"New entrant CS","2021","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","SEO/HEO","Female","50","[c]","35220","32350"
"New entrant CS","2021","Undeclared","Undeclared","SEO/HEO","Male","40","[c]","33780","33120"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Female","35","[c]","26550","27220"
"New entrant CS","2021","Undeclared","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Female","45","[c]","34640","34710"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Male","65","[c]","33750","34710"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","AA/AO","Female","180","[c]","21310","21010"
"New entrant CS","2021","Undeclared","White","AA/AO","Male","145","[c]","21270","21010"
"New entrant CS","2021","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","EO","Female","215","[c]","27380","27570"
"New entrant CS","2021","Undeclared","White","EO","Male","120","[c]","27440","27570"
"New entrant CS","2021","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","G6/G7","Female","35","[c]","59140","57900"
"New entrant CS","2021","Undeclared","White","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SEO/HEO","Female","145","[c]","34460","33000"
"New entrant CS","2021","Undeclared","White","SEO/HEO","Male","105","[c]","34400","33000"
"New entrant CS","2021","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AA/AO","Female","75","[c]","21850","21300"
"New entrant CS","2021","Unknown","Asian","AA/AO","Male","55","[c]","22000","21430"
"New entrant CS","2021","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","EO","Female","70","[c]","28110","27480"
"New entrant CS","2021","Unknown","Asian","EO","Male","65","[c]","27020","27270"
"New entrant CS","2021","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","G6/G7","Male","30","[c]","57000","54210"
"New entrant CS","2021","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","Female","65","[c]","35420","33570"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","Male","70","[c]","36790","36500"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA/AO","Female","30","[c]","21720","21000"
"New entrant CS","2021","Unknown","Black","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","EO","Female","55","[c]","28120","27500"
"New entrant CS","2021","Unknown","Black","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SEO/HEO","Female","50","[c]","37420","36870"
"New entrant CS","2021","Unknown","Black","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA/AO","Female","30","[c]","21710","21970"
"New entrant CS","2021","Unknown","Mixed","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","EO","Female","35","[c]","28780","27670"
"New entrant CS","2021","Unknown","Mixed","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","Female","30","[c]","35050","33270"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AA/AO","Female","35","[c]","18900","18200"
"New entrant CS","2021","Unknown","Undeclared","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Female","3600","[c]","21120","20600"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Male","3355","[c]","21800","20810"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","Female","2020","[c]","26850","27570"
"New entrant CS","2021","Unknown","Unknown","EO","Male","1775","[c]","26420","26160"
"New entrant CS","2021","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Female","560","[c]","58340","55000"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Male","580","[c]","59560","56930"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","Female","110","[c]","85250","74000"
"New entrant CS","2021","Unknown","Unknown","SCS level","Male","150","[c]","91180","74000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Female","1785","[c]","33580","32790"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Male","1530","[c]","34300","32790"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","510","[c]","22690","22920"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","245","[c]","24060","22350"
"New entrant CS","2021","Unknown","White","AA/AO","Female","570","[c]","21310","21230"
"New entrant CS","2021","Unknown","White","AA/AO","Male","365","[c]","22100","21590"
"New entrant CS","2021","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","EO","Female","575","[c]","28080","27270"
"New entrant CS","2021","Unknown","White","EO","Male","460","[c]","28690","27570"
"New entrant CS","2021","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","G6/G7","Female","205","[c]","54710","53360"
"New entrant CS","2021","Unknown","White","G6/G7","Male","215","[c]","55170","53370"
"New entrant CS","2021","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","SEO/HEO","Female","535","[c]","35520","36030"
"New entrant CS","2021","Unknown","White","SEO/HEO","Male","515","[c]","36300","36500"
"New entrant CS","2021","Unknown","White","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
