"Status","Year","Disability","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Communications","Female","45","[c]","29560","28500"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Communications","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Male","45","[c]","38040","36500"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Female","150","[c]","35310","32870"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Male","95","[c]","38630","32940"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Female","95","[c]","35770","32560"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Male","65","[c]","37950","32560"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Economics","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","International Trade","Female","40","[c]","29370","31800"
"New entrant CS","2021","Unknown","Department for International Trade","International Trade","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
