"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Government Internal Audit Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Internal Audit Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Legal Department","Female","120","[c]","42510","43920"
"New entrant CS","2021","Declared non-disabled","Government Legal Department","Male","75","[c]","42150","43920"
"New entrant CS","2021","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Health and Safety Executive","Female","75","[c]","30220","26370"
"New entrant CS","2021","Declared non-disabled","Health and Safety Executive","Male","70","[c]","32770","26370"
"New entrant CS","2021","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Female","575","[c]","22160","19930"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Male","325","[c]","22970","20520"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Female","1755","[c]","23280","22920"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Male","1405","[c]","24580","22920"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","800","[c]","25470","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","760","[c]","25780","24120"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","Female","140","[c]","31440","28500"
"New entrant CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","Male","125","[c]","32080","28500"
"New entrant CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office (incl. agencies)","Female","185","[c]","31520","25630"
"New entrant CS","2021","Declared non-disabled","Home Office (incl. agencies)","Male","215","[c]","31960","24890"
"New entrant CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Insolvency Service","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Insolvency Service","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Female","40","[c]","29610","26350"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Male","45","[c]","39560","35040"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Female","50","[c]","36970","32800"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Met Office","Female","50","[c]","34350","31490"
"New entrant CS","2021","Declared non-disabled","Met Office","Male","75","[c]","33410","30930"
"New entrant CS","2021","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Female","965","[c]","28120","25540"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Male","1070","[c]","29840","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","110","[c]","38130","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","90","[c]","42430","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Female","205","[c]","35000","32000"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Male","185","[c]","39760","36800"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Female","30","[c]","35570","35170"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Male","35","[c]","40200","38590"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","95","[c]","48130","46360"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","50","[c]","53470","51360"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Female","110","[c]","33750","25770"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Male","150","[c]","35780","27500"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Male","30","[c]","34480","26960"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Public Health England","Female","1155","[c]","33240","30460"
"New entrant CS","2021","Declared non-disabled","Public Health England","Male","450","[c]","37770","32330"
"New entrant CS","2021","Declared non-disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Female","30","[c]","23830","21050"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Female","180","[c]","36310","30650"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Male","85","[c]","35540","30650"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
