"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Unknown","185","[c]","37260","34710"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Heterosexual / straight","435","[c]","26570","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","LGBO","75","[c]","26620","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Undeclared","135","[c]","27730","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Heterosexual / straight","105","[c]","38960","32650"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Undeclared","135","[c]","38560","32330"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Heterosexual / straight","55","[c]","34330","32350"
"New entrant CS","2021","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Heterosexual / straight","50","[c]","25540","25560"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Heterosexual / straight","45","[c]","36860","32320"
"New entrant CS","2021","Undeclared","HM Treasury","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Undeclared","55","[c]","38110","32320"
"New entrant CS","2021","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Heterosexual / straight","85","[c]","29100","26350"
"New entrant CS","2021","Undeclared","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Undeclared","35","[c]","31990","26350"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Heterosexual / straight","120","[c]","25060","22850"
"New entrant CS","2021","Undeclared","Ministry of Justice","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Undeclared","40","[c]","24880","22850"
"New entrant CS","2021","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Heterosexual / straight","520","[c]","34620","30130"
"New entrant CS","2021","Unknown","Attorney General's Departments","LGBO","35","[c]","28880","23520"
"New entrant CS","2021","Unknown","Attorney General's Departments","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Unknown","150","[c]","32280","26950"
"New entrant CS","2021","Unknown","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","1040","[c]","40830","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","125","[c]","33210","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","510","[c]","29110","24250"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","45","[c]","41890","34020"
"New entrant CS","2021","Unknown","Department for Education","Heterosexual / straight","350","[c]","36070","32940"
"New entrant CS","2021","Unknown","Department for Education","LGBO","30","[c]","32880","29360"
"New entrant CS","2021","Unknown","Department for Education","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Unknown","270","[c]","35890","32940"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","[c]","[c]","[c]"
