"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","AO","Female","40","[c]","20500","20500"
"New entrant CS","2021","20-29","Welsh Government","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","AO","Female","35","[c]","20280","20120"
"New entrant CS","2021","30-39","Attorney General's Departments","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","G7","Female","75","[c]","51150","50520"
"New entrant CS","2021","30-39","Attorney General's Departments","G7","Male","45","[c]","52200","50500"
"New entrant CS","2021","30-39","Attorney General's Departments","HEO","Female","35","[c]","39120","38000"
"New entrant CS","2021","30-39","Attorney General's Departments","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","G7","Female","35","[c]","55260","54700"
"New entrant CS","2021","30-39","Cabinet Office","G7","Male","45","[c]","54870","54700"
"New entrant CS","2021","30-39","Cabinet Office","HEO","Female","50","[c]","32600","34550"
"New entrant CS","2021","30-39","Cabinet Office","HEO","Male","30","[c]","31690","32000"
"New entrant CS","2021","30-39","Cabinet Office","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","SCS level","Male","30","[c]","70360","68000"
"New entrant CS","2021","30-39","Cabinet Office","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","EO","Female","60","[c]","24710","24250"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","EO","Male","50","[c]","25890","24250"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","HEO","Female","30","[c]","32830","33570"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","HEO","Male","40","[c]","33240","33570"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO","Female","40","[c]","40800","40050"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO","Male","40","[c]","40840","40050"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","HEO","Female","30","[c]","35370","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","SEO","Female","45","[c]","38020","36500"
"New entrant CS","2021","30-39","Department for Education","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","AO","Female","40","[c]","21560","21050"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","EO","Female","45","[c]","25070","24920"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","G7","Female","30","[c]","51190","52290"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","HEO","Female","60","[c]","30880","30280"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","HEO","Male","40","[c]","30650","29270"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","SEO","Female","55","[c]","37430","36510"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","SEO","Male","30","[c]","37490","36780"
"New entrant CS","2021","30-39","Department for International Trade","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","G6","Female","5","[c]","[c]","[c]"
