"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Food Standards Agency","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Heterosexual / straight","40","[c]","35720","32350"
"New entrant CS","2021","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","Unknown","35","[c]","30010","28120"
"New entrant CS","2021","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Male","Unknown","50","[c]","24950","25140"
"New entrant CS","2021","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Female","Heterosexual / straight","135","[c]","42880","43920"
"New entrant CS","2021","Government Legal Department","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Male","Heterosexual / straight","70","[c]","41230","43920"
"New entrant CS","2021","Government Legal Department","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Female","Heterosexual / straight","75","[c]","29740","26370"
"New entrant CS","2021","Health and Safety Executive","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Male","Heterosexual / straight","70","[c]","33720","26370"
"New entrant CS","2021","Health and Safety Executive","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Female","Heterosexual / straight","610","[c]","22170","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Female","LGBO","55","[c]","21360","19450"
"New entrant CS","2021","HM Courts and Tribunals Service","Female","Undeclared","45","[c]","21210","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Female","Unknown","690","[c]","21270","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Male","Heterosexual / straight","325","[c]","22880","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Male","LGBO","55","[c]","23030","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Male","Unknown","385","[c]","22180","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Heterosexual / straight","185","[c]","25840","22350"
"New entrant CS","2021","HM Land Registry","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Unknown","180","[c]","26050","22350"
"New entrant CS","2021","HM Land Registry","Male","Heterosexual / straight","125","[c]","27200","22350"
"New entrant CS","2021","HM Land Registry","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Male","Unknown","150","[c]","26490","22350"
"New entrant CS","2021","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Female","Heterosexual / straight","1775","[c]","23310","22920"
"New entrant CS","2021","HM Prison and Probation Service","Female","LGBO","220","[c]","23280","22850"
"New entrant CS","2021","HM Prison and Probation Service","Female","Undeclared","80","[c]","24470","22920"
"New entrant CS","2021","HM Prison and Probation Service","Female","Unknown","1125","[c]","23700","22850"
"New entrant CS","2021","HM Prison and Probation Service","Male","Heterosexual / straight","1430","[c]","24600","22890"
"New entrant CS","2021","HM Prison and Probation Service","Male","LGBO","95","[c]","24200","22920"
"New entrant CS","2021","HM Prison and Probation Service","Male","Undeclared","50","[c]","25560","23840"
"New entrant CS","2021","HM Prison and Probation Service","Male","Unknown","980","[c]","24430","22850"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","735","[c]","25560","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Female","LGBO","65","[c]","26370","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Female","Undeclared","45","[c]","26060","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Female","Unknown","1740","[c]","23720","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","695","[c]","26020","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Male","LGBO","105","[c]","24160","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Male","Undeclared","35","[c]","28240","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Male","Unknown","1710","[c]","24630","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Female","Heterosexual / straight","145","[c]","32620","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Female","Undeclared","35","[c]","31020","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Male","Heterosexual / straight","135","[c]","31970","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Male","Undeclared","40","[c]","35710","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Female","Heterosexual / straight","260","[c]","32380","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Female","Unknown","675","[c]","31000","27370"
"New entrant CS","2021","Home Office (incl. agencies)","Male","Heterosexual / straight","350","[c]","32730","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Male","LGBO","30","[c]","30570","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Male","Unknown","780","[c]","31740","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Female","Heterosexual / straight","45","[c]","23650","20880"
"New entrant CS","2021","Insolvency Service","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Female","Unknown","60","[c]","22950","20880"
"New entrant CS","2021","Insolvency Service","Male","Heterosexual / straight","30","[c]","28500","23560"
