"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AO","Unknown","100","[c]","21190","20810"
"New entrant CS","2021","60-64","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Unknown","65","[c]","27060","27570"
"New entrant CS","2021","60-64","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AA","Heterosexual / straight","55","[c]","19110","19560"
"New entrant CS","2021","60-64","White","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AO","Heterosexual / straight","290","[c]","21210","21010"
"New entrant CS","2021","60-64","White","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","EO","Heterosexual / straight","270","[c]","27840","27570"
"New entrant CS","2021","60-64","White","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G7","Heterosexual / straight","35","[c]","56360","54250"
"New entrant CS","2021","60-64","White","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","HEO","Heterosexual / straight","55","[c]","32860","32340"
"New entrant CS","2021","60-64","White","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","Undeclared","5","[c]","[c]","[c]"
