"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","20","[c]","37910","27760"
"New entrant CS","2021","Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Counter Fraud","15","[c]","31390","31000"
"New entrant CS","2021","Insolvency Service","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Operational Delivery","175","[c]","22230","20880"
"New entrant CS","2021","Insolvency Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Operational Delivery","30","[c]","38910","36570"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Operational Delivery","60","[c]","21380","19410"
"New entrant CS","2021","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Digital, Data and Technology","50","[c]","39600","34940"
"New entrant CS","2021","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Operational Delivery","105","[c]","29850","26590"
"New entrant CS","2021","Maritime and Coastguard Agency","Policy","35","[c]","37190","38650"
"New entrant CS","2021","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Other","20","[c]","38060","32640"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","110","[c]","38520","32960"
"New entrant CS","2021","Met Office","Commercial","10","[c]","39940","37420"
"New entrant CS","2021","Met Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Digital, Data and Technology","35","[c]","31250","25270"
"New entrant CS","2021","Met Office","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Project Delivery","20","[c]","38920","32060"
"New entrant CS","2021","Met Office","Science and Engineering","45","[c]","28330","27520"
"New entrant CS","2021","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Commercial","95","[c]","28330","26670"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Communications","25","[c]","29130","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","60","[c]","28950","26670"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Economics","10","[c]","33610","36000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Finance","100","[c]","30830","27470"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Human Resources","105","[c]","26790","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","35","[c]","29460","27200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","10","[c]","34960","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","40","[c]","28180","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Medicine","285","[c]","43940","36370"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","55","[c]","26630","22010"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Operational Research","10","[c]","28680","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Other","775","[c]","23830","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Policy","40","[c]","33540","33150"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","360","[c]","34890","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","195","[c]","30230","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","105","[c]","27020","25190"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","575","[c]","25650","23540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","35","[c]","30170","27850"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","85","[c]","31490","31700"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","30","[c]","38930","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","20","[c]","30530","28000"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","10","[c]","53410","41680"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","35","[c]","31040","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","15","[c]","37610","31700"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","150","[c]","40380","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","30","[c]","41080","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","15","[c]","36600","30190"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","10","[c]","32860","31970"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","185","[c]","51360","52910"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Economics","15","[c]","30890","31000"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","20","[c]","32430","30850"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Legal","10","[c]","52520","55490"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","375","[c]","32830","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Research","20","[c]","32960","31000"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Policy","20","[c]","34630","30850"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Project Delivery","20","[c]","31790","32870"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","10","[c]","48330","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Statistics","15","[c]","31380","27520"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","70","[c]","36230","32260"
"New entrant CS","2021","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","30","[c]","33040","32130"
"New entrant CS","2021","National Crime Agency","Legal","15","[c]","52350","59160"
"New entrant CS","2021","National Crime Agency","Operational Delivery","890","[c]","33510","32770"
"New entrant CS","2021","National Crime Agency","Project Delivery","20","[c]","48180","45480"
"New entrant CS","2021","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","10","[c]","32070","32260"
"New entrant CS","2021","National Infrastructure Commission","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","10","[c]","42980","42000"
"New entrant CS","2021","National Records of Scotland","Unknown","40","[c]","33940","30650"
"New entrant CS","2021","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
