"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Statistics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Female","Heterosexual / straight","70","[c]","33850","32540"
"New entrant CS","2021","Statistics","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Male","Heterosexual / straight","60","[c]","34630","33750"
"New entrant CS","2021","Statistics","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","AA/AO","Female","Heterosexual / straight","310","[c]","20220","20140"
"New entrant CS","2021","Tax","AA/AO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Tax","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","AA/AO","Female","Unknown","805","[c]","20180","20140"
"New entrant CS","2021","Tax","AA/AO","Male","Heterosexual / straight","260","[c]","20210","20140"
"New entrant CS","2021","Tax","AA/AO","Male","LGBO","45","[c]","20140","20140"
"New entrant CS","2021","Tax","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","AA/AO","Male","Unknown","730","[c]","20170","20140"
"New entrant CS","2021","Tax","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Female","Heterosexual / straight","125","[c]","25680","25560"
"New entrant CS","2021","Tax","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Female","Unknown","195","[c]","25530","25560"
"New entrant CS","2021","Tax","EO","Male","Heterosexual / straight","140","[c]","25720","25560"
"New entrant CS","2021","Tax","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Male","Unknown","270","[c]","25600","25560"
"New entrant CS","2021","Tax","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Female","Heterosexual / straight","50","[c]","32460","31810"
"New entrant CS","2021","Tax","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Female","Unknown","65","[c]","33020","31810"
"New entrant CS","2021","Tax","SEO/HEO","Male","Heterosexual / straight","50","[c]","32150","31810"
"New entrant CS","2021","Tax","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Male","Unknown","85","[c]","32820","31810"
"New entrant CS","2021","Tax","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Female","Heterosexual / straight","2585","[c]","21620","21010"
"New entrant CS","2021","Unknown","AA/AO","Female","LGBO","230","[c]","21520","21010"
"New entrant CS","2021","Unknown","AA/AO","Female","Undeclared","135","[c]","21690","21010"
"New entrant CS","2021","Unknown","AA/AO","Female","Unknown","530","[c]","21270","21010"
"New entrant CS","2021","Unknown","AA/AO","Male","Heterosexual / straight","2155","[c]","21530","21010"
"New entrant CS","2021","Unknown","AA/AO","Male","LGBO","255","[c]","21360","21010"
"New entrant CS","2021","Unknown","AA/AO","Male","Undeclared","135","[c]","21470","21010"
"New entrant CS","2021","Unknown","AA/AO","Male","Unknown","515","[c]","21280","21010"
"New entrant CS","2021","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Female","Heterosexual / straight","5480","[c]","28550","27570"
"New entrant CS","2021","Unknown","EO","Female","LGBO","460","[c]","28330","27570"
"New entrant CS","2021","Unknown","EO","Female","Undeclared","325","[c]","28670","27570"
"New entrant CS","2021","Unknown","EO","Female","Unknown","910","[c]","28280","27570"
"New entrant CS","2021","Unknown","EO","Male","Heterosexual / straight","3180","[c]","28460","27570"
"New entrant CS","2021","Unknown","EO","Male","LGBO","480","[c]","28300","27570"
"New entrant CS","2021","Unknown","EO","Male","Undeclared","205","[c]","28400","27570"
"New entrant CS","2021","Unknown","EO","Male","Unknown","570","[c]","28270","27570"
"New entrant CS","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Female","Heterosexual / straight","145","[c]","55570","54700"
"New entrant CS","2021","Unknown","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Female","Unknown","155","[c]","59690","54700"
"New entrant CS","2021","Unknown","G6/G7","Male","Heterosexual / straight","210","[c]","57450","55350"
"New entrant CS","2021","Unknown","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Male","Unknown","150","[c]","63900","59590"
"New entrant CS","2021","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Female","Unknown","85","[c]","82840","72000"
"New entrant CS","2021","Unknown","SCS level","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Male","Unknown","115","[c]","85700","72000"
"New entrant CS","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Female","Heterosexual / straight","450","[c]","35200","34550"
"New entrant CS","2021","Unknown","SEO/HEO","Female","LGBO","55","[c]","33260","31990"
"New entrant CS","2021","Unknown","SEO/HEO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Female","Unknown","625","[c]","31230","28000"
"New entrant CS","2021","Unknown","SEO/HEO","Male","Heterosexual / straight","335","[c]","35580","35000"
"New entrant CS","2021","Unknown","SEO/HEO","Male","LGBO","50","[c]","34330","33520"
"New entrant CS","2021","Unknown","SEO/HEO","Male","Undeclared","35","[c]","35840","34550"
"New entrant CS","2021","Unknown","SEO/HEO","Male","Unknown","415","[c]","31660","28000"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Unknown","225","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Unknown","110","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
