"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","London","510","[c]","44110","36650"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","North East (England)","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","North West (England)","150","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Scotland","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","380","[c]","33460","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Wales","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","West Midlands (England)","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Yorkshire and The Humber","95","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
