"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
