"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Inner London - West","75","[c]","33850","32790"
"New entrant CS","2021","Mixed","Policy","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
