"Status","Year","Disability","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","Female","65","[c]","25470","20920"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","Male","60","[c]","26470","25540"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
