"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Research","SCS level","[c]","[c]","[c]","[c]"
