"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","Female","45","[c]","29080","29540"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","Male","50","[c]","27950","29540"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","Female","85","[c]","78420","72000"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","Male","115","[c]","84060","72000"
"New entrant CS","2021","Unknown","Commercial","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","Female","40","[c]","46080","40650"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Justice","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other Cabinet Office Agencies","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Cabinet Office","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","Female","180","[c]","26470","25560"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","Male","265","[c]","26630","25560"
"New entrant CS","2021","Unknown","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Justice","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","United Kingdom Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","Female","35","[c]","28940","25560"
