"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","EO","15","[c]","24890","24830"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","G6/G7","15","[c]","48650","48200"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","45","[c]","33120","30190"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","London","AA/AO","15","[c]","22680","22680"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","London","EO","30","[c]","26590","26410"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","London","G6/G7","10","[c]","54000","52850"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","London","SEO/HEO","120","[c]","34780","36800"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","20","[c]","28150","30990"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","London","AA/AO","15","[c]","24220","24220"
"New entrant CS","2021","No function","National Crime Agency","London","EO","160","[c]","32890","32260"
"New entrant CS","2021","No function","National Crime Agency","London","G6/G7","10","[c]","64850","64410"
"New entrant CS","2021","No function","National Crime Agency","London","SEO/HEO","75","[c]","43100","43630"
"New entrant CS","2021","No function","National Crime Agency","Outside London","AA/AO","45","[c]","21010","20800"
"New entrant CS","2021","No function","National Crime Agency","Outside London","EO","450","[c]","30320","30640"
"New entrant CS","2021","No function","National Crime Agency","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Outside London","SEO/HEO","115","[c]","41210","40210"
"New entrant CS","2021","No function","National Crime Agency","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Infrastructure Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Infrastructure Commission","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Infrastructure Commission","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","London","G6/G7","15","[c]","72610","75500"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","[c]","45830","46360"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","40","[c]","73520","75500"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","30","[c]","47560","46360"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","London","AA/AO","15","[c]","20080","19750"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","London","EO","40","[c]","26290","25750"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","London","G6/G7","15","[c]","67260","64000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","London","SEO/HEO","25","[c]","36650","36000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Outside London","AA/AO","25","[c]","18220","18180"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Outside London","EO","75","[c]","23780","23450"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Outside London","SEO/HEO","35","[c]","34030","34000"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","20","[c]","33100","31000"
"New entrant CS","2021","No function","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectorate","Outside London","AA/AO","35","[c]","20610","21270"
"New entrant CS","2021","No function","Planning Inspectorate","Outside London","EO","15","[c]","26100","26050"
"New entrant CS","2021","No function","Planning Inspectorate","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectorate","Outside London","SEO/HEO","10","[c]","33170","32780"
"New entrant CS","2021","No function","Public Health England","London","AA/AO","90","[c]","22710","23530"
"New entrant CS","2021","No function","Public Health England","London","EO","180","[c]","26210","26880"
"New entrant CS","2021","No function","Public Health England","London","G6/G7","135","[c]","56950","53120"
"New entrant CS","2021","No function","Public Health England","London","SCS level","35","[c]","92460","88900"
"New entrant CS","2021","No function","Public Health England","London","SEO/HEO","415","[c]","35960","36330"
"New entrant CS","2021","No function","Public Health England","Outside London","AA/AO","330","[c]","19890","19630"
"New entrant CS","2021","No function","Public Health England","Outside London","EO","140","[c]","23770","23140"
"New entrant CS","2021","No function","Public Health England","Outside London","G6/G7","85","[c]","55990","51630"
"New entrant CS","2021","No function","Public Health England","Outside London","SCS level","40","[c]","95790","95000"
"New entrant CS","2021","No function","Public Health England","Outside London","SEO/HEO","490","[c]","33800","32330"
"New entrant CS","2021","No function","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Registers of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Prison Service","Outside London","AA/AO","200","[c]","20640","20810"
"New entrant CS","2021","No function","Scottish Prison Service","Outside London","EO","25","[c]","26300","25980"
"New entrant CS","2021","No function","Scottish Prison Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Teaching Regulation Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Teaching Regulation Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Teaching Regulation Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","London","SEO/HEO","15","[c]","31660","31960"
"New entrant CS","2021","No function","UK Hydrographic Office","Outside London","AA/AO","35","[c]","20230","20170"
"New entrant CS","2021","No function","UK Hydrographic Office","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
