"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AO","Heterosexual / straight","130","[c]","24210","25110"
"New entrant CS","2021","50-59","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AO","Unknown","55","[c]","24420","22680"
"New entrant CS","2021","50-59","London","EO","Heterosexual / straight","300","[c]","30460","31060"
"New entrant CS","2021","50-59","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","EO","Unknown","65","[c]","29210","28980"
"New entrant CS","2021","50-59","London","G6","Heterosexual / straight","50","[c]","69420","67700"
"New entrant CS","2021","50-59","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","G6","Unknown","35","[c]","76910","73630"
"New entrant CS","2021","50-59","London","G7","Heterosexual / straight","120","[c]","56000","54700"
"New entrant CS","2021","50-59","London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","G7","Unknown","60","[c]","56060","54410"
"New entrant CS","2021","50-59","London","HEO","Heterosexual / straight","85","[c]","35330","34640"
"New entrant CS","2021","50-59","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","HEO","Unknown","45","[c]","34060","33300"
"New entrant CS","2021","50-59","London","SCS level","Heterosexual / straight","35","[c]","106700","105570"
"New entrant CS","2021","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SCS level","Unknown","50","[c]","94200","76280"
"New entrant CS","2021","50-59","London","SEO","Heterosexual / straight","110","[c]","42420","40880"
"New entrant CS","2021","50-59","London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SEO","Unknown","50","[c]","41740","40650"
"New entrant CS","2021","50-59","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","AA","Heterosexual / straight","270","[c]","19390","19560"
"New entrant CS","2021","50-59","Outside London","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","AA","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","AA","Unknown","165","[c]","19390","20060"
"New entrant CS","2021","50-59","Outside London","AO","Heterosexual / straight","1205","[c]","21460","21010"
"New entrant CS","2021","50-59","Outside London","AO","LGBO","60","[c]","21100","21010"
"New entrant CS","2021","50-59","Outside London","AO","Undeclared","80","[c]","21200","21010"
"New entrant CS","2021","50-59","Outside London","AO","Unknown","555","[c]","21680","20880"
"New entrant CS","2021","50-59","Outside London","EO","Heterosexual / straight","1665","[c]","27710","27570"
"New entrant CS","2021","50-59","Outside London","EO","LGBO","105","[c]","27430","27570"
"New entrant CS","2021","50-59","Outside London","EO","Undeclared","90","[c]","27840","27570"
"New entrant CS","2021","50-59","Outside London","EO","Unknown","385","[c]","26750","27240"
"New entrant CS","2021","50-59","Outside London","G6","Heterosexual / straight","50","[c]","68750","67500"
"New entrant CS","2021","50-59","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","G6","Unknown","55","[c]","70110","64670"
"New entrant CS","2021","50-59","Outside London","G7","Heterosexual / straight","215","[c]","54250","52580"
"New entrant CS","2021","50-59","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","G7","Unknown","90","[c]","53520","52050"
"New entrant CS","2021","50-59","Outside London","HEO","Heterosexual / straight","335","[c]","32960","32780"
"New entrant CS","2021","50-59","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","HEO","Unknown","120","[c]","31420","31100"
"New entrant CS","2021","50-59","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SEO","Heterosexual / straight","295","[c]","39670","39180"
"New entrant CS","2021","50-59","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SEO","Unknown","100","[c]","40080","38650"
"New entrant CS","2021","50-59","Outside London","Unknown","Heterosexual / straight","115","[c]","27760","22920"
"New entrant CS","2021","50-59","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","Unknown","Unknown","45","[c]","23230","18460"
"New entrant CS","2021","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Heterosexual / straight","30","[c]","27530","27570"
"New entrant CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Heterosexual / straight","35","[c]","30470","31060"
"New entrant CS","2021","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA","Heterosexual / straight","55","[c]","19120","19560"
"New entrant CS","2021","60-64","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AO","Heterosexual / straight","290","[c]","21110","21010"
"New entrant CS","2021","60-64","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AO","Unknown","100","[c]","21180","20650"
"New entrant CS","2021","60-64","Outside London","EO","Heterosexual / straight","265","[c]","27630","27570"
"New entrant CS","2021","60-64","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","EO","Unknown","65","[c]","26850","27570"
