"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Female","30","[c]","28590","27570"
"New entrant CS","2021","40-49","Undeclared","Unknown","Male","40","[c]","30870","27570"
"New entrant CS","2021","40-49","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Communications","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","Female","60","[c]","45530","41920"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","Male","105","[c]","47060","44010"
"New entrant CS","2021","40-49","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","Female","30","[c]","38280","38630"
"New entrant CS","2021","40-49","Unknown","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Medicine","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","Female","400","[c]","24630","21980"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","Male","385","[c]","26080","22850"
"New entrant CS","2021","40-49","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other","Female","30","[c]","36510","34030"
"New entrant CS","2021","40-49","Unknown","Other","Male","40","[c]","33550","26000"
"New entrant CS","2021","40-49","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Policy","Female","80","[c]","47870","46460"
"New entrant CS","2021","40-49","Unknown","Policy","Male","50","[c]","57800","49530"
"New entrant CS","2021","40-49","Unknown","Project Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Psychology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","Male","30","[c]","33940","39070"
"New entrant CS","2021","40-49","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Tax","Female","135","[c]","22270","20140"
"New entrant CS","2021","40-49","Unknown","Tax","Male","130","[c]","23050","20140"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","400","[c]","37160","29160"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","300","[c]","41570","29190"
"New entrant CS","2021","40-49","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Commercial","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Commercial","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Communications","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Communications","Male","15","[c]","[c]","[c]"
