"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Property","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","HEO","10","[c]","30240","30000"
"New entrant CS","2021","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","EO","10","[c]","24960","24500"
"New entrant CS","2021","Property","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","EO","10","[c]","23920","24500"
"New entrant CS","2021","Property","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","HEO","15","[c]","31350","31500"
"New entrant CS","2021","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","EO","10","[c]","25350","24620"
"New entrant CS","2021","Psychology","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","HEO","20","[c]","31590","31370"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","SEO","15","[c]","41230","42000"
"New entrant CS","2021","Science and Engineering","East of England","AO","15","[c]","21460","21570"
"New entrant CS","2021","Science and Engineering","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","HEO","25","[c]","30690","30460"
"New entrant CS","2021","Science and Engineering","East of England","SEO","10","[c]","39830","38890"
"New entrant CS","2021","Science and Engineering","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","AO","30","[c]","23680","23530"
"New entrant CS","2021","Science and Engineering","London","EO","25","[c]","27840","26880"
"New entrant CS","2021","Science and Engineering","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","G7","25","[c]","54170","52640"
"New entrant CS","2021","Science and Engineering","London","HEO","65","[c]","32750","32330"
"New entrant CS","2021","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","SEO","60","[c]","40480","40070"
"New entrant CS","2021","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","SEO","10","[c]","38960","38890"
"New entrant CS","2021","Science and Engineering","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","AO","15","[c]","19880","19630"
"New entrant CS","2021","Science and Engineering","North West (England)","EO","40","[c]","25380","26370"
"New entrant CS","2021","Science and Engineering","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","HEO","35","[c]","31310","31370"
"New entrant CS","2021","Science and Engineering","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","SEO","10","[c]","40550","41680"
"New entrant CS","2021","Science and Engineering","North West (England)","Unknown","15","[c]","41150","37750"
"New entrant CS","2021","Science and Engineering","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","EO","15","[c]","19020","16780"
"New entrant CS","2021","Science and Engineering","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South East (England)","AA","10","[c]","17460","17180"
"New entrant CS","2021","Science and Engineering","South East (England)","AO","35","[c]","23820","24370"
"New entrant CS","2021","Science and Engineering","South East (England)","EO","30","[c]","27580","27960"
"New entrant CS","2021","Science and Engineering","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South East (England)","HEO","35","[c]","30130","30460"
"New entrant CS","2021","Science and Engineering","South East (England)","SEO","30","[c]","38470","38260"
"New entrant CS","2021","Science and Engineering","South West (England)","AA","30","[c]","17350","17970"
"New entrant CS","2021","Science and Engineering","South West (England)","AO","60","[c]","20960","20520"
"New entrant CS","2021","Science and Engineering","South West (England)","EO","120","[c]","23530","25000"
"New entrant CS","2021","Science and Engineering","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South West (England)","G7","30","[c]","51530","49780"
"New entrant CS","2021","Science and Engineering","South West (England)","HEO","135","[c]","29780","30000"
"New entrant CS","2021","Science and Engineering","South West (England)","SEO","90","[c]","40300","40090"
"New entrant CS","2021","Science and Engineering","South West (England)","Unknown","65","[c]","27830","27540"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","EO","15","[c]","29400","29890"
"New entrant CS","2021","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","EO","10","[c]","24350","23370"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","SEO","10","[c]","38660","36330"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","EO","30","[c]","26580","26370"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","HEO","15","[c]","31320","31370"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","AA","20","[c]","19560","19560"
"New entrant CS","2021","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","AA","15","[c]","19920","19560"
"New entrant CS","2021","Security","East of England","AO","25","[c]","26310","23540"
"New entrant CS","2021","Security","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","AA","20","[c]","22140","22650"
"New entrant CS","2021","Security","London","AO","35","[c]","29800","29370"
"New entrant CS","2021","Security","London","EO","15","[c]","30950","29970"
"New entrant CS","2021","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","HEO","20","[c]","33230","33950"
"New entrant CS","2021","Security","London","SEO","10","[c]","42510","41850"
"New entrant CS","2021","Security","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","AO","25","[c]","26530","23540"
"New entrant CS","2021","Security","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","AA","20","[c]","19830","19560"
"New entrant CS","2021","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","AA","45","[c]","19560","19560"
"New entrant CS","2021","Security","Scotland","AO","40","[c]","27170","23540"
"New entrant CS","2021","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","AA","30","[c]","19560","19560"
"New entrant CS","2021","Security","South East (England)","AO","125","[c]","29650","25540"
