"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Scottish Government","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","United Kingdom Statistics Authority","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","United Kingdom Statistics Authority","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
