"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","No function","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","No function","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Female","35","[c]","28320","29290"
"New entrant CS","2021","Undeclared","Black","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","No function","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
