"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Female","115","[c]","30510","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Male","130","[c]","30560","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","Female","395","[c]","34980","29280"
"New entrant CS","2021","White","Attorney General's Departments","Male","245","[c]","39140","40000"
"New entrant CS","2021","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","Female","245","[c]","35900","32000"
"New entrant CS","2021","White","Cabinet Office","Male","230","[c]","40280","34550"
"New entrant CS","2021","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","Female","30","[c]","51750","53530"
"New entrant CS","2021","White","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","Female","400","[c]","34040","33570"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","Male","360","[c]","36950","33570"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Female","140","[c]","37750","34020"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Male","115","[c]","41770","34020"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","Female","225","[c]","34620","29360"
"New entrant CS","2021","White","Department for Education","Male","145","[c]","37250","33500"
"New entrant CS","2021","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs","Female","595","[c]","31440","29180"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs","Male","420","[c]","34090","29230"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for International Trade","Female","85","[c]","36520","31800"
"New entrant CS","2021","White","Department for International Trade","Male","95","[c]","37530","31800"
"New entrant CS","2021","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Transport","Female","305","[c]","30050","26240"
"New entrant CS","2021","White","Department for Transport","Male","365","[c]","33680","30730"
"New entrant CS","2021","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Work and Pensions","Female","6245","[c]","26200","27570"
"New entrant CS","2021","White","Department for Work and Pensions","Male","4455","[c]","26160","27570"
"New entrant CS","2021","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department of Health and Social Care","Female","1205","[c]","34550","31370"
"New entrant CS","2021","White","Department of Health and Social Care","Male","475","[c]","39610","32790"
"New entrant CS","2021","White","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Food Standards Agency","Female","35","[c]","33050","32350"
"New entrant CS","2021","White","Food Standards Agency","Male","35","[c]","36210","32350"
"New entrant CS","2021","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","HM Land Registry","Female","225","[c]","25390","22350"
"New entrant CS","2021","White","HM Land Registry","Male","150","[c]","26740","22350"
"New entrant CS","2021","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","HM Revenue and Customs","Female","800","[c]","25610","20880"
"New entrant CS","2021","White","HM Revenue and Customs","Male","775","[c]","25760","24500"
"New entrant CS","2021","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","HM Treasury","Female","145","[c]","32230","28500"
"New entrant CS","2021","White","HM Treasury","Male","150","[c]","34390","29320"
"New entrant CS","2021","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Home Office","Female","235","[c]","31140","24890"
"New entrant CS","2021","White","Home Office","Male","315","[c]","31910","24880"
"New entrant CS","2021","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Defence","Female","1350","[c]","28530","25390"
"New entrant CS","2021","White","Ministry of Defence","Male","1665","[c]","31330","27540"
"New entrant CS","2021","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Female","130","[c]","36850","33210"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Male","110","[c]","40350","33210"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Justice","Female","2480","[c]","23790","22850"
"New entrant CS","2021","White","Ministry of Justice","Male","1795","[c]","25400","22850"
"New entrant CS","2021","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","Female","395","[c]","32400","32260"
"New entrant CS","2021","White","National Crime Agency","Male","375","[c]","35680","34140"
"New entrant CS","2021","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","Female","90","[c]","48090","46360"
"New entrant CS","2021","White","Office for Standards in Education","Male","55","[c]","54970","55290"
"New entrant CS","2021","White","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Female","110","[c]","32190","25750"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Male","125","[c]","35390","26880"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Female","60","[c]","37580","34800"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Male","80","[c]","39140","34800"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Government","Female","590","[c]","29630","26160"
"New entrant CS","2021","White","Scottish Government","Male","390","[c]","29170","26160"
"New entrant CS","2021","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Female","400","[c]","31490","29540"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Male","265","[c]","32760","29540"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Water Services Regulation Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Welsh Government","Female","100","[c]","28620","25030"
"New entrant CS","2021","White","Welsh Government","Male","55","[c]","27710","25030"
"New entrant CS","2021","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
