"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","East of England","Essex","Outside London","410","[c]","28090","29290"
"New entrant CS","2021","Unknown","London","Inner London - East","London","1275","[c]","32980","31060"
"New entrant CS","2021","Unknown","London","Inner London - West","London","1615","[c]","38400","31060"
"New entrant CS","2021","Unknown","London","Outer London - East and North East","London","690","[c]","29930","31060"
"New entrant CS","2021","Unknown","London","Outer London - South","London","385","[c]","30970","31060"
"New entrant CS","2021","Unknown","London","Outer London - West and North West","London","725","[c]","30420","31060"
"New entrant CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Outside London","1320","[c]","24500","21010"
"New entrant CS","2021","Unknown","North East (England)","Tees Valley and Durham","Outside London","235","[c]","22640","21010"
"New entrant CS","2021","Unknown","North West (England)","Cheshire","Outside London","280","[c]","25140","27570"
"New entrant CS","2021","Unknown","North West (England)","Cumbria","Outside London","20","[c]","23200","21010"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester","Outside London","1095","[c]","28100","27570"
"New entrant CS","2021","Unknown","North West (England)","Lancashire","Outside London","930","[c]","23140","21010"
"New entrant CS","2021","Unknown","North West (England)","Merseyside","Outside London","345","[c]","26640","27570"
"New entrant CS","2021","Unknown","Northern Ireland","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Eastern Scotland","Outside London","1275","[c]","31880","27570"
"New entrant CS","2021","Unknown","Scotland","Highlands and Islands","Outside London","130","[c]","25670","26160"
"New entrant CS","2021","Unknown","Scotland","North Eastern Scotland","Outside London","120","[c]","29400","27570"
"New entrant CS","2021","Unknown","Scotland","Southern Scotland","Outside London","210","[c]","27110","27570"
"New entrant CS","2021","Unknown","Scotland","West Central Scotland","Outside London","890","[c]","27510","26160"
"New entrant CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","450","[c]","27410","27570"
"New entrant CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","400","[c]","27260","27570"
"New entrant CS","2021","Unknown","South East (England)","Kent","Outside London","520","[c]","28060","29290"
"New entrant CS","2021","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","725","[c]","26550","27570"
"New entrant CS","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","130","[c]","25360","27570"
"New entrant CS","2021","Unknown","South West (England)","Devon","Outside London","330","[c]","24480","27570"
"New entrant CS","2021","Unknown","South West (England)","Dorset and Somerset","Outside London","200","[c]","25530","27570"
"New entrant CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","595","[c]","27570","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","855","[c]","32060","27570"
"New entrant CS","2021","Unknown","Wales","East Wales","Outside London","330","[c]","25670","27570"
"New entrant CS","2021","Unknown","Wales","West Wales and The Valleys","Outside London","350","[c]","24170","21010"
"New entrant CS","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","145","[c]","25700","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","315","[c]","27020","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","West Midlands","Outside London","620","[c]","26780","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","125","[c]","26460","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","135","[c]","25800","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","475","[c]","25390","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","1055","[c]","27360","27570"
"New entrant CS","2021","Veterinarian","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","31340","35900"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
