"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Outside London","45","[c]","30300","24890"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Operational Delivery","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Operational Delivery","Outside London","150","[c]","29680","24560"
"Leaver Dept.","2021","50-59","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Other","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Policy","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","Outside London","30","[c]","51810","51580"
"Leaver Dept.","2021","50-59","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","London","80","[c]","53520","53710"
"Leaver Dept.","2021","50-59","White","Unknown","Outside London","345","[c]","32470","27570"
"Leaver Dept.","2021","50-59","White","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
