"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Female","Heterosexual / straight","45","[c]","61900","70500"
"New entrant CS","2021","White","Inspector of Education and Training","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Male","Heterosexual / straight","30","[c]","33150","28700"
"New entrant CS","2021","White","Intelligence Analysis","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Male","Heterosexual / straight","30","[c]","36680","31800"
"New entrant CS","2021","White","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Female","Heterosexual / straight","50","[c]","28980","27300"
"New entrant CS","2021","White","Knowledge and Information Management","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Male","Heterosexual / straight","45","[c]","34240","32000"
"New entrant CS","2021","White","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","Heterosexual / straight","285","[c]","43470","43920"
"New entrant CS","2021","White","Legal","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Male","Heterosexual / straight","175","[c]","44660","48080"
"New entrant CS","2021","White","Legal","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Female","Heterosexual / straight","155","[c]","46660","37890"
"New entrant CS","2021","White","Medicine","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Male","Heterosexual / straight","50","[c]","56650","41910"
"New entrant CS","2021","White","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","Female","Heterosexual / straight","4050","[c]","25510","22920"
"New entrant CS","2021","White","Operational Delivery","Female","LGBO","450","[c]","24810","22920"
"New entrant CS","2021","White","Operational Delivery","Female","Undeclared","260","[c]","27460","23050"
"New entrant CS","2021","White","Operational Delivery","Female","Unknown","100","[c]","24510","22350"
"New entrant CS","2021","White","Operational Delivery","Male","Heterosexual / straight","2855","[c]","27340","24120"
"New entrant CS","2021","White","Operational Delivery","Male","LGBO","300","[c]","25380","22850"
"New entrant CS","2021","White","Operational Delivery","Male","Undeclared","105","[c]","27890","24880"
"New entrant CS","2021","White","Operational Delivery","Male","Unknown","75","[c]","31810","22850"
"New entrant CS","2021","White","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Male","Heterosexual / straight","30","[c]","32830","32400"
"New entrant CS","2021","White","Operational Research","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Female","Heterosexual / straight","525","[c]","25660","20920"
"New entrant CS","2021","White","Other","Female","LGBO","40","[c]","27580","24880"
"New entrant CS","2021","White","Other","Female","Undeclared","35","[c]","24000","22210"
"New entrant CS","2021","White","Other","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Male","Heterosexual / straight","475","[c]","29080","26090"
"New entrant CS","2021","White","Other","Male","LGBO","40","[c]","26150","25690"
"New entrant CS","2021","White","Other","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Female","Heterosexual / straight","705","[c]","36450","33570"
"New entrant CS","2021","White","Policy","Female","LGBO","125","[c]","35260","33390"
"New entrant CS","2021","White","Policy","Female","Undeclared","85","[c]","36710","32940"
"New entrant CS","2021","White","Policy","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Male","Heterosexual / straight","585","[c]","38640","33570"
"New entrant CS","2021","White","Policy","Male","LGBO","100","[c]","36430","33570"
"New entrant CS","2021","White","Policy","Male","Undeclared","45","[c]","34480","32560"
"New entrant CS","2021","White","Policy","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Female","Heterosexual / straight","305","[c]","36060","33300"
"New entrant CS","2021","White","Project Delivery","Female","LGBO","40","[c]","32900","30600"
"New entrant CS","2021","White","Project Delivery","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Male","Heterosexual / straight","335","[c]","40250","38000"
"New entrant CS","2021","White","Project Delivery","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
