"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Commercial","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Male","Heterosexual / straight","120","[c]","37970","33000"
"New entrant CS","2021","White","Commercial","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","Heterosexual / straight","225","[c]","31750","27270"
"New entrant CS","2021","White","Communications","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Male","Heterosexual / straight","180","[c]","30890","25560"
"New entrant CS","2021","White","Communications","Male","LGBO","50","[c]","31830","25560"
"New entrant CS","2021","White","Communications","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","Heterosexual / straight","30","[c]","30780","26090"
"New entrant CS","2021","White","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","Heterosexual / straight","50","[c]","33450","30350"
"New entrant CS","2021","White","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Female","Heterosexual / straight","95","[c]","20350","20140"
"New entrant CS","2021","White","Debt","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Male","Heterosexual / straight","95","[c]","20640","20140"
"New entrant CS","2021","White","Debt","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Female","Heterosexual / straight","255","[c]","39320","36030"
"New entrant CS","2021","White","Digital, Data & Technology","Female","LGBO","35","[c]","35330","32540"
"New entrant CS","2021","White","Digital, Data & Technology","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Male","Heterosexual / straight","410","[c]","41630","38630"
"New entrant CS","2021","White","Digital, Data & Technology","Male","LGBO","35","[c]","39270","36410"
"New entrant CS","2021","White","Digital, Data & Technology","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Male","Unknown","55","[c]","34670","32060"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","Heterosexual / straight","190","[c]","33740","29000"
"New entrant CS","2021","White","Finance","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Male","Heterosexual / straight","140","[c]","38780","32790"
"New entrant CS","2021","White","Finance","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","Heterosexual / straight","325","[c]","32000","28000"
"New entrant CS","2021","White","Human Resources","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Male","Heterosexual / straight","120","[c]","34640","28000"
"New entrant CS","2021","White","Human Resources","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","Heterosexual / straight","425","[c]","36310","33550"
"New entrant CS","2021","White","Legal","Female","LGBO","35","[c]","30600","26950"
"New entrant CS","2021","White","Legal","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Male","Heterosexual / straight","230","[c]","39600","38090"
"New entrant CS","2021","White","Legal","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","Female","Heterosexual / straight","5155","[c]","28290","24240"
"New entrant CS","2021","White","No function","Female","LGBO","625","[c]","27250","24620"
"New entrant CS","2021","White","No function","Female","Undeclared","375","[c]","30510","27110"
"New entrant CS","2021","White","No function","Female","Unknown","140","[c]","28780","23140"
"New entrant CS","2021","White","No function","Male","Heterosexual / straight","3635","[c]","30090","25850"
"New entrant CS","2021","White","No function","Male","LGBO","475","[c]","28790","25410"
"New entrant CS","2021","White","No function","Male","Undeclared","180","[c]","34210","28540"
"New entrant CS","2021","White","No function","Male","Unknown","115","[c]","30310","24660"
"New entrant CS","2021","White","No function","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Female","Heterosexual / straight","435","[c]","35380","33000"
"New entrant CS","2021","White","Project Delivery","Female","LGBO","50","[c]","33370","30850"
"New entrant CS","2021","White","Project Delivery","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Male","Heterosexual / straight","605","[c]","38600","35180"
"New entrant CS","2021","White","Project Delivery","Male","LGBO","35","[c]","31380","29000"
"New entrant CS","2021","White","Project Delivery","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Female","Heterosexual / straight","160","[c]","28760","24920"
"New entrant CS","2021","White","Property","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Male","Heterosexual / straight","245","[c]","33640","31020"
"New entrant CS","2021","White","Property","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Male","Unknown","35","[c]","26550","25140"
"New entrant CS","2021","White","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Female","Heterosexual / straight","105","[c]","25210","22920"
"New entrant CS","2021","White","Security","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Male","Heterosexual / straight","320","[c]","27100","23540"
"New entrant CS","2021","White","Security","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Female","Heterosexual / straight","6550","[c]","26770","27570"
"New entrant CS","2021","White","Unknown","Female","LGBO","650","[c]","26780","27570"
"New entrant CS","2021","White","Unknown","Female","Undeclared","330","[c]","27480","27570"
"New entrant CS","2021","White","Unknown","Female","Unknown","55","[c]","31900","27020"
"New entrant CS","2021","White","Unknown","Male","Heterosexual / straight","4645","[c]","26960","27570"
"New entrant CS","2021","White","Unknown","Male","LGBO","690","[c]","26640","27570"
"New entrant CS","2021","White","Unknown","Male","Undeclared","210","[c]","29570","27570"
"New entrant CS","2021","White","Unknown","Male","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
