"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","London","Heterosexual / straight","95","[c]","35540","33490"
"New entrant CS","2021","Declared disabled","Policy","London","LGBO","40","[c]","36140","33340"
"New entrant CS","2021","Declared disabled","Policy","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Outside London","Heterosexual / straight","45","[c]","33760","30320"
"New entrant CS","2021","Declared disabled","Policy","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Heterosexual / straight","35","[c]","35690","33000"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Outside London","Heterosexual / straight","60","[c]","30280","28590"
"New entrant CS","2021","Declared disabled","Science and Engineering","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Outside London","Heterosexual / straight","55","[c]","23520","20140"
"New entrant CS","2021","Declared disabled","Tax","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","Heterosexual / straight","280","[c]","32140","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","LGBO","55","[c]","32160","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Undeclared","40","[c]","31400","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Heterosexual / straight","1370","[c]","25950","27570"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","LGBO","300","[c]","26110","27570"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Undeclared","105","[c]","27280","27570"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","45","[c]","29270","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Heterosexual / straight","35","[c]","41580","37330"
"New entrant CS","2021","Declared non-disabled","Commercial","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","Heterosexual / straight","135","[c]","33640","33000"
