"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
