"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Finance","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cabinet Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Ministry of Defence","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","National Crime Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Attorney General's Departments","Female","40","[c]","42580","44040"
"New entrant CS","2021","50-59","Legal","Attorney General's Departments","Male","45","[c]","49470","50500"
"New entrant CS","2021","50-59","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Ministry of Justice","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Business, Energy and Industrial Strategy","Female","35","[c]","30260","24250"
"New entrant CS","2021","50-59","No function","Department for Business, Energy and Industrial Strategy","Male","40","[c]","44450","30950"
"New entrant CS","2021","50-59","No function","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Education","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Environment, Food and Rural Affairs","Female","55","[c]","32230","24920"
"New entrant CS","2021","50-59","No function","Department for Environment, Food and Rural Affairs","Male","35","[c]","37810","31460"
"New entrant CS","2021","50-59","No function","Department for International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Female","50","[c]","24880","21590"
"New entrant CS","2021","50-59","No function","Department for Transport","Male","80","[c]","33300","26580"
"New entrant CS","2021","50-59","No function","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Female","245","[c]","39520","36330"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Male","110","[c]","52110","40650"
"New entrant CS","2021","50-59","No function","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Food Standards Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","HM Land Registry","Female","50","[c]","22420","22350"
"New entrant CS","2021","50-59","No function","HM Land Registry","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","HM Revenue and Customs","Female","120","[c]","22580","20140"
"New entrant CS","2021","50-59","No function","HM Revenue and Customs","Male","85","[c]","22250","20140"
"New entrant CS","2021","50-59","No function","HM Treasury","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","HM Treasury","Male","5","[c]","[c]","[c]"
