"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Justice","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Cabinet Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Defence","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Attorney General's Departments","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Attorney General's Departments","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
