"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Herefordshire, County of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","AO","30","[c]","24100","24180"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","EO","50","[c]","29050","29290"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","AO","10","[c]","23370","21980"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","EO","20","[c]","30330","31060"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","10","[c]","20750","20780"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","10","[c]","27330","27570"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Anglesey","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","Outside London","EO","15","[c]","27570","27570"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","London","EO","10","[c]","31060","31060"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent Thames Gateway","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent Thames Gateway","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent Thames Gateway","Outside London","EO","15","[c]","29290","29290"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","Outside London","EO","15","[c]","26850","27570"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lambeth","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lambeth","London","AO","15","[c]","24860","25110"
"New entrant CS","2021","50-59","Lambeth","London","EO","50","[c]","29990","31060"
"New entrant CS","2021","50-59","Lambeth","London","G6","10","[c]","70150","68490"
"New entrant CS","2021","50-59","Lambeth","London","G7","25","[c]","55860","54310"
"New entrant CS","2021","50-59","Lambeth","London","HEO","25","[c]","37680","40170"
"New entrant CS","2021","50-59","Lambeth","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lambeth","London","SEO","40","[c]","41350","40070"
"New entrant CS","2021","50-59","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancaster and Wyre","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancaster and Wyre","Outside London","AO","15","[c]","20830","21010"
"New entrant CS","2021","50-59","Lancaster and Wyre","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancaster and Wyre","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leeds","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leeds","Outside London","AO","40","[c]","20870","21010"
"New entrant CS","2021","50-59","Leeds","Outside London","EO","55","[c]","26900","27570"
"New entrant CS","2021","50-59","Leeds","Outside London","G6","15","[c]","64120","62400"
"New entrant CS","2021","50-59","Leeds","Outside London","G7","20","[c]","50140","49530"
"New entrant CS","2021","50-59","Leeds","Outside London","HEO","35","[c]","30120","28970"
"New entrant CS","2021","50-59","Leeds","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leeds","Outside London","SEO","20","[c]","38580","37130"
"New entrant CS","2021","50-59","Leicester","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicester","Outside London","AO","15","[c]","20460","21010"
"New entrant CS","2021","50-59","Leicester","Outside London","EO","10","[c]","27570","27570"
"New entrant CS","2021","50-59","Leicester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicester","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Outside London","AO","15","[c]","21360","20920"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","London","EO","15","[c]","30750","31060"
"New entrant CS","2021","50-59","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","AA","20","[c]","19420","19560"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","AO","15","[c]","20550","20500"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","EO","25","[c]","26970","27570"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lisburn and Castlereagh","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Outside London","AO","30","[c]","20270","20140"
"New entrant CS","2021","50-59","Liverpool","Outside London","EO","10","[c]","24730","24200"
"New entrant CS","2021","50-59","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Outside London","HEO","10","[c]","30960","31090"
"New entrant CS","2021","50-59","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Manchester","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Manchester","Outside London","AO","15","[c]","20560","19930"
"New entrant CS","2021","50-59","Manchester","Outside London","EO","50","[c]","26660","27570"
"New entrant CS","2021","50-59","Manchester","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Manchester","Outside London","G7","20","[c]","56120","55500"
"New entrant CS","2021","50-59","Manchester","Outside London","HEO","15","[c]","31940","31590"
"New entrant CS","2021","50-59","Manchester","Outside London","SEO","10","[c]","38560","37000"
"New entrant CS","2021","50-59","Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","Outside London","EO","15","[c]","29780","29290"
"New entrant CS","2021","50-59","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","EO","35","[c]","31850","31060"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Outside London","EO","15","[c]","29100","29290"
"New entrant CS","2021","50-59","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","AO","20","[c]","21480","21010"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Milton Keynes","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Milton Keynes","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Milton Keynes","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","AO","10","[c]","19910","19330"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","EO","15","[c]","26130","27570"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","G7","10","[c]","53620","52450"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","SEO","15","[c]","37620","36030"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Na h-Eileanan Siar","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Newry, Mourne and Down","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","Outside London","EO","15","[c]","27860","27570"
"New entrant CS","2021","50-59","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","Outside London","EO","20","[c]","27940","27570"
