"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","HEO","40","[c]","31680","32300"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO","45","[c]","42970","42000"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","85","[c]","31940","27540"
"New entrant CS","2021","Project Delivery","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","10","[c]","28000","28120"
"New entrant CS","2021","Project Delivery","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G7","10","[c]","54940","54700"
"New entrant CS","2021","Project Delivery","Unknown","HEO","10","[c]","34650","34550"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","10","[c]","103080","110000"
"New entrant CS","2021","Project Delivery","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AO","130","[c]","20950","20880"
"New entrant CS","2021","Property","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G7","10","[c]","45570","43960"
"New entrant CS","2021","Property","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AO","20","[c]","26400","26440"
"New entrant CS","2021","Property","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA","50","[c]","18240","18760"
"New entrant CS","2021","Property","Property","AO","20","[c]","21010","20920"
"New entrant CS","2021","Property","Property","EO","125","[c]","25580","24920"
"New entrant CS","2021","Property","Property","G6","15","[c]","66160","66010"
"New entrant CS","2021","Property","Property","G7","30","[c]","53820","53500"
"New entrant CS","2021","Property","Property","HEO","130","[c]","31870","33000"
"New entrant CS","2021","Property","Property","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO","70","[c]","40690","40380"
"New entrant CS","2021","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AO","30","[c]","24070","25140"
"New entrant CS","2021","Property","Unknown","EO","20","[c]","28050","28120"
"New entrant CS","2021","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA","225","[c]","20040","19560"
"New entrant CS","2021","Security","Security","AO","320","[c]","28490","25540"
"New entrant CS","2021","Security","Security","EO","80","[c]","27240","24620"
"New entrant CS","2021","Security","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G7","10","[c]","52690","51500"
"New entrant CS","2021","Security","Security","HEO","50","[c]","30810","30120"
"New entrant CS","2021","Security","Security","SEO","30","[c]","41500","39810"
"New entrant CS","2021","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AO","65","[c]","20640","20800"
"New entrant CS","2021","Security","Unknown","EO","35","[c]","25450","23850"
"New entrant CS","2021","Security","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","HEO","20","[c]","33530","34550"
"New entrant CS","2021","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","15","[c]","23970","25000"
"New entrant CS","2021","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO","10","[c]","41440","42200"
"New entrant CS","2021","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","10","[c]","26070","24880"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6","15","[c]","71320","69770"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G7","60","[c]","57800","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","HEO","30","[c]","34970","35050"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO","55","[c]","42990","41970"
"New entrant CS","2021","Unknown","Economics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AO","15","[c]","22710","22500"
"New entrant CS","2021","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","HEO","30","[c]","34350","35050"
"New entrant CS","2021","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","15","[c]","27410","27380"
"New entrant CS","2021","Unknown","Human Resources","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO","10","[c]","39890","40630"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","65","[c]","26330","26350"
"New entrant CS","2021","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","HEO","10","[c]","35900","37000"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AO","40","[c]","21610","21240"
"New entrant CS","2021","Unknown","Medicine","EO","60","[c]","29740","30620"
"New entrant CS","2021","Unknown","Medicine","G6","20","[c]","87980","87750"
"New entrant CS","2021","Unknown","Medicine","G7","65","[c]","70490","74470"
"New entrant CS","2021","Unknown","Medicine","HEO","75","[c]","35240","34840"
"New entrant CS","2021","Unknown","Medicine","SEO","30","[c]","41010","40580"
"New entrant CS","2021","Unknown","Operational Delivery","AA","30","[c]","18790","17990"
"New entrant CS","2021","Unknown","Operational Delivery","AO","570","[c]","21660","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","600","[c]","26180","24880"
"New entrant CS","2021","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","G7","15","[c]","54160","52580"
"New entrant CS","2021","Unknown","Operational Delivery","HEO","50","[c]","32130","30820"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO","25","[c]","40580","41560"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","HEO","15","[c]","35910","36590"
"New entrant CS","2021","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","AA","205","[c]","19450","18760"
"New entrant CS","2021","Unknown","Other","AO","390","[c]","21370","20920"
"New entrant CS","2021","Unknown","Other","EO","320","[c]","27540","27200"
"New entrant CS","2021","Unknown","Other","G6","10","[c]","68330","68700"
"New entrant CS","2021","Unknown","Other","G7","30","[c]","57850","57430"
"New entrant CS","2021","Unknown","Other","HEO","130","[c]","34300","33000"
"New entrant CS","2021","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO","50","[c]","41460","41950"
"New entrant CS","2021","Unknown","Other","Unknown","10","[c]","38610","38700"
"New entrant CS","2021","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AO","35","[c]","20940","20500"
"New entrant CS","2021","Unknown","Policy","EO","70","[c]","27850","28650"
"New entrant CS","2021","Unknown","Policy","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","G7","60","[c]","56560","57430"
"New entrant CS","2021","Unknown","Policy","HEO","65","[c]","34610","35050"
"New entrant CS","2021","Unknown","Policy","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SEO","65","[c]","41480","41950"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","20","[c]","26410","27310"
"New entrant CS","2021","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G7","10","[c]","57250","57430"
"New entrant CS","2021","Unknown","Project Delivery","HEO","35","[c]","33710","35050"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO","25","[c]","40710","41950"
"New entrant CS","2021","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AO","35","[c]","21100","20520"
"New entrant CS","2021","Unknown","Science and Engineering","EO","40","[c]","27250","26350"
"New entrant CS","2021","Unknown","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","HEO","20","[c]","33090","33000"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO","10","[c]","43870","40510"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AO","[c]","[c]","[c]","[c]"
