"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Operational Delivery","95","[c]","28070","24240"
"New entrant CS","2021","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Other","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Policy","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","195","[c]","27460","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data and Technology","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","115","[c]","26680","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","30","[c]","31080","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Commercial","170","[c]","35090","33650"
"New entrant CS","2021","Declared non-disabled","White","Communications","145","[c]","36320","32560"
"New entrant CS","2021","Declared non-disabled","White","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data and Technology","520","[c]","41350","38630"
"New entrant CS","2021","Declared non-disabled","White","Economics","180","[c]","32900","31800"
"New entrant CS","2021","Declared non-disabled","White","Finance","255","[c]","36240","32000"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","290","[c]","33440","29090"
"New entrant CS","2021","Declared non-disabled","White","Inspector of Education and Training","75","[c]","63820","70500"
"New entrant CS","2021","Declared non-disabled","White","Intelligence Analysis","35","[c]","29690","27370"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","International Trade","50","[c]","36900","31960"
"New entrant CS","2021","Declared non-disabled","White","Knowledge and Information Management","95","[c]","31310","30100"
"New entrant CS","2021","Declared non-disabled","White","Legal","265","[c]","41820","43920"
"New entrant CS","2021","Declared non-disabled","White","Medicine","190","[c]","50900","37890"
"New entrant CS","2021","Declared non-disabled","White","Operational Delivery","5690","[c]","25680","22920"
"New entrant CS","2021","Declared non-disabled","White","Operational Research","60","[c]","33690","33880"
"New entrant CS","2021","Declared non-disabled","White","Other","915","[c]","27710","23450"
"New entrant CS","2021","Declared non-disabled","White","Planning","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Policy","1105","[c]","37250","33570"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","585","[c]","38320","35000"
"New entrant CS","2021","Declared non-disabled","White","Property","260","[c]","33350","30860"
"New entrant CS","2021","Declared non-disabled","White","Psychology","55","[c]","25350","24620"
"New entrant CS","2021","Declared non-disabled","White","Science and Engineering","775","[c]","32330","29750"
"New entrant CS","2021","Declared non-disabled","White","Security","345","[c]","25900","23540"
"New entrant CS","2021","Declared non-disabled","White","Social Research","85","[c]","33570","32540"
"New entrant CS","2021","Declared non-disabled","White","Statistics","140","[c]","34240","31810"
"New entrant CS","2021","Declared non-disabled","White","Tax","745","[c]","23140","20140"
"New entrant CS","2021","Declared non-disabled","White","Unknown","9880","[c]","26980","27570"
"New entrant CS","2021","Declared non-disabled","White","Veterinarian","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","80","[c]","28160","27570"
"New entrant CS","2021","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","50","[c]","28310","31060"
"New entrant CS","2021","Undeclared","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","[c]","[c]","[c]","[c]"
