"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Female","Heterosexual / straight","60","[c]","34020","30990"
"New entrant CS","2021","Project Delivery","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Female","Heterosexual / straight","40","[c]","27520","22200"
"New entrant CS","2021","Project Delivery","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Male","Heterosexual / straight","65","[c]","29050","25000"
"New entrant CS","2021","Project Delivery","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Female","Heterosexual / straight","335","[c]","35580","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Female","LGBO","40","[c]","33880","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Female","Unknown","110","[c]","35570","32780"
"New entrant CS","2021","Project Delivery","Project Delivery","Male","Heterosexual / straight","365","[c]","39300","37580"
"New entrant CS","2021","Project Delivery","Project Delivery","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Male","Unknown","115","[c]","36990","35900"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Male","Heterosexual / straight","150","[c]","35420","33000"
"New entrant CS","2021","Project Delivery","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Male","Unknown","75","[c]","21930","16780"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Female","Heterosexual / straight","45","[c]","22010","20880"
"New entrant CS","2021","Property","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Female","Unknown","50","[c]","22650","20880"
"New entrant CS","2021","Property","Operational Delivery","Male","Heterosexual / straight","40","[c]","27270","20880"
"New entrant CS","2021","Property","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
