"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
