"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Unknown","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North Lanarkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Nottingham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Nottingham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Portsmouth","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Sefton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Sefton","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Sheffield","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Sheffield","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","South Lanarkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Sunderland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Telford and Wrekin","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Tower Hamlets","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Tower Hamlets","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Tyneside","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Tyneside","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Westminster","Female","60","[c]","54640","45370"
"Leaver Dept.","2021","50-59","Unknown","Westminster","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wolverhampton","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Westminster","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Westminster","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
