"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Legal","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Legal","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","Female","80","[c]","21660","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","Male","30","[c]","23170","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Legal","London","Female","40","[c]","47630","50520"
"New entrant CS","2021","Crown Prosecution Service","Legal","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Legal","Outside London","Female","155","[c]","42340","48080"
"New entrant CS","2021","Crown Prosecution Service","Legal","Outside London","Male","120","[c]","45430","48080"
"New entrant CS","2021","Crown Prosecution Service","Operational Delivery","London","Female","70","[c]","22660","21000"
"New entrant CS","2021","Crown Prosecution Service","Operational Delivery","London","Male","30","[c]","22550","20120"
"New entrant CS","2021","Crown Prosecution Service","Operational Delivery","Outside London","Female","180","[c]","20860","20120"
"New entrant CS","2021","Crown Prosecution Service","Operational Delivery","Outside London","Male","65","[c]","21590","20120"
"New entrant CS","2021","Crown Prosecution Service","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Commercial","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Commercial","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Digital, Data and Technology","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Digital, Data and Technology","Outside London","Male","45","[c]","41990","49000"
"New entrant CS","2021","Defence Equipment and Support","Finance","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Finance","Outside London","Male","30","[c]","27280","25000"
"New entrant CS","2021","Defence Equipment and Support","Human Resources","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Knowledge and Information Management","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Other","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Other","Outside London","Female","65","[c]","27480","20000"
"New entrant CS","2021","Defence Equipment and Support","Other","Outside London","Male","105","[c]","28990","25000"
"New entrant CS","2021","Defence Equipment and Support","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Project Delivery","Outside London","Female","45","[c]","32350","29000"
"New entrant CS","2021","Defence Equipment and Support","Project Delivery","Outside London","Male","70","[c]","38970","35000"
"New entrant CS","2021","Defence Equipment and Support","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Science and Engineering","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Science and Engineering","Outside London","Male","170","[c]","30650","30000"
"New entrant CS","2021","Defence Equipment and Support","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Science and Engineering","Outside London","Female","60","[c]","29120","27580"
"New entrant CS","2021","Defence Science and Technology Laboratory","Science and Engineering","Outside London","Male","90","[c]","29250","26480"
"New entrant CS","2021","Defence Science and Technology Laboratory","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Security","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","Male","5","[c]","[c]","[c]"
