"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Operational Delivery","Female","85","[c]","21370","20810"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Operational Delivery","Male","120","[c]","21370","20810"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Other","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Other","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Unknown","Female","230","[c]","25110","20060"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Unknown","Male","160","[c]","27110","20060"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Project Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Project Delivery","Male","35","[c]","40210","40000"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Science and Engineering","Male","75","[c]","32550","29500"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Operational Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Ministry of Defence","Commercial","Female","[c]","[c]","[c]","[c]"
