"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Intelligence Analysis","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Outside London","Male","35","[c]","26100","24890"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Outside London","Female","210","[c]","40970","34440"
"New entrant CS","2021","Unknown","Medicine","Outside London","Male","70","[c]","51660","38890"
"New entrant CS","2021","Unknown","Medicine","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","London","Female","100","[c]","29590","28650"
"New entrant CS","2021","Unknown","Operational Delivery","London","Male","95","[c]","30860","28650"
"New entrant CS","2021","Unknown","Operational Delivery","Outside London","Female","495","[c]","24000","21430"
"New entrant CS","2021","Unknown","Operational Delivery","Outside London","Male","595","[c]","24510","24880"
"New entrant CS","2021","Unknown","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","London","Female","185","[c]","33420","28650"
"New entrant CS","2021","Unknown","Other","London","Male","130","[c]","34530","28650"
"New entrant CS","2021","Unknown","Other","Outside London","Female","425","[c]","22560","20920"
"New entrant CS","2021","Unknown","Other","Outside London","Male","395","[c]","25540","24880"
"New entrant CS","2021","Unknown","Other","Overseas","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","London","Female","130","[c]","39820","35050"
"New entrant CS","2021","Unknown","Policy","London","Male","95","[c]","45290","41950"
"New entrant CS","2021","Unknown","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Outside London","Female","45","[c]","29250","25000"
"New entrant CS","2021","Unknown","Policy","Outside London","Male","45","[c]","34790","32870"
"New entrant CS","2021","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","London","Female","30","[c]","43980","35050"
"New entrant CS","2021","Unknown","Project Delivery","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Outside London","Male","85","[c]","27190","25000"
"New entrant CS","2021","Unknown","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","London","Female","2145","[c]","30700","31060"
"New entrant CS","2021","Unknown","Unknown","London","Male","1275","[c]","31460","31060"
"New entrant CS","2021","Unknown","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","Female","8750","[c]","26620","27570"
"New entrant CS","2021","Unknown","Unknown","Outside London","Male","6405","[c]","26590","27570"
"New entrant CS","2021","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","385","[c]","28340","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","255","[c]","29540","27570"
"New entrant CS","2021","Unknown","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","The Department for Work and Pensions provided aggregated functions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
